x,y,data
7250,254.874985,2.64E-02
7350,254.874985,2.86E-02
7450,254.874985,4.01E-02
7550,254.874985,4.81E-02
7650,254.874985,4.76E-02
7750,254.874985,5.10E-02
7850,254.874985,5.00E-02
7950,254.874985,4.21E-02
8050,254.874985,3.83E-02
8150,254.874985,3.76E-02
8250,254.874985,3.51E-02
8350,254.874985,4.41E-02
8450,254.874985,6.05E-02
8550,254.874985,4.86E-02
8650,254.874985,3.36E-02
8750,254.874985,3.58E-02
8850,254.874985,3.78E-02
8950,254.874985,4.76E-02
9050,254.874985,4.58E-02
9150,254.874985,3.73E-02
9250,254.874985,2.63E-02
9350,254.874985,2.16E-02
9450,254.874985,1.90E-02
9550,254.874985,2.45E-02
9650,254.874985,3.34E-02
9750,254.874985,3.61E-02
9850,254.874985,3.67E-02
9950,254.874985,3.43E-02
10050,254.874985,3.10E-02
10150,254.874985,3.19E-02
10250,254.874985,3.41E-02
10350,254.874985,3.90E-02
10450,254.874985,3.28E-02
10550,254.874985,2.80E-02
10650,254.874985,2.95E-02
10750,254.874985,3.53E-02
10850,254.874985,3.19E-02
10950,254.874985,3.65E-02
11050,254.874985,3.71E-02
11150,254.874985,3.83E-02
11250,254.874985,1.82E-02
11350,254.874985,2.60E-02
11450,254.874985,2.69E-02
11550,254.874985,3.16E-02
11650,254.874985,3.85E-02
11750,254.874985,2.77E-02
11850,254.874985,2.05E-02
11950,254.874985,2.03E-02
50,354.824982,3.57E-02
150,354.824982,2.63E-02
250,354.824982,2.60E-02
350,354.824982,2.05E-02
450,354.824982,6.56E-03
550,354.824982,3.45E-03
650,354.824982,1.02E-02
750,354.824982,1.08E-02
850,354.824982,1.66E-02
950,354.824982,1.91E-02
1050,354.824982,1.67E-02
1150,354.824982,1.68E-02
1250,354.824982,1.41E-02
1350,354.824982,1.75E-02
1450,354.824982,2.23E-02
1550,354.824982,3.09E-02
1650,354.824982,2.79E-02
1750,354.824982,3.82E-02
1850,354.824982,3.20E-02
1950,354.824982,1.74E-02
2050,354.824982,1.92E-02
2150,354.824982,2.19E-02
2250,354.824982,2.61E-02
2350,354.824982,2.14E-02
2450,354.824982,2.76E-02
2550,354.824982,2.33E-02
2650,354.824982,1.70E-02
2750,354.824982,1.39E-02
2850,354.824982,1.49E-02
2950,354.824982,1.86E-02
3050,354.824982,1.89E-02
3150,354.824982,2.58E-02
3250,354.824982,2.79E-02
3350,354.824982,2.35E-02
3450,354.824982,2.37E-02
3550,354.824982,2.58E-02
3650,354.824982,2.77E-02
3750,354.824982,2.12E-02
3850,354.824982,2.41E-02
3950,354.824982,2.80E-02
4050,354.824982,2.80E-02
4150,354.824982,3.49E-02
4250,354.824982,4.49E-02
4350,354.824982,4.05E-02
4450,354.824982,3.38E-02
4550,354.824982,3.18E-02
4650,354.824982,3.08E-02
4750,354.824982,3.93E-02
4850,354.824982,4.26E-02
4950,354.824982,4.38E-02
5050,354.824982,4.74E-02
5150,354.824982,4.40E-02
5250,354.824982,3.50E-02
5350,354.824982,3.13E-02
5450,354.824982,3.72E-02
5550,354.824982,4.80E-02
5650,354.824982,6.20E-02
5750,354.824982,6.52E-02
5850,354.824982,6.29E-02
5950,354.824982,3.83E-02
6050,354.824982,3.75E-02
6150,354.824982,4.18E-02
6250,354.824982,4.11E-02
6350,354.824982,4.94E-02
6450,354.824982,5.05E-02
6550,354.824982,5.34E-02
6650,354.824982,5.63E-02
