%% x, y, z, Ex.real, Ex.imag, Ey.real, Ey.imag, Ez.real, Ez.imag, Hx.real, Hx.imag, Hy.real, Hy.imag, Hz.real, Hz.imag 
2.500000e+02 , 6.000000e+02 , 5.500000e+02 , -2.039462e-07 , 3.497600e-09 , 5.801477e-08 , -6.853735e-09 , -4.844779e-07 , 3.380016e-08 , 3.337746e-08 , -6.292806e-09 , -2.585123e-08 , 5.519986e-09 , -6.828126e-08 , 1.518448e-08
2.500000e+02 , 6.000000e+02 , 6.500000e+02 , -6.872528e-08 , -8.774224e-10 , 1.631924e-08 , -4.397979e-09 , -4.787184e-07 , 3.348393e-08 , 3.297695e-08 , -5.131032e-09 , -2.990411e-08 , 4.950134e-09 , -4.698202e-08 , 1.348830e-08
2.500000e+02 , 6.000000e+02 , 7.500000e+02 , -4.574499e-09 , -2.291717e-09 , -2.571372e-09 , -2.620214e-09 , -4.017417e-09 , 3.355237e-10 , 3.141982e-08 , -4.477326e-09 , -3.079455e-08 , 4.725405e-09 , -3.134397e-08 , 1.278508e-08
2.500000e+02 , 6.000000e+02 , 8.500000e+02 , -3.485218e-09 , -1.146148e-09 , -2.634877e-09 , -1.410808e-09 , -3.756499e-09 , 3.833913e-10 , 2.943209e-08 , -4.012359e-09 , -3.001359e-08 , 4.611003e-09 , -1.960671e-08 , 1.267423e-08
2.500000e+02 , 6.000000e+02 , 9.500000e+02 , -2.869214e-09 , -1.490897e-10 , -2.562374e-09 , -4.032529e-10 , -6.651703e-11 , 1.032711e-11 , 1.519103e-08 , -5.977836e-09 , -1.506473e-08 , 5.738293e-09 , -1.100153e-08 , 1.261526e-08
2.500000e+02 , 6.000000e+02 , 1.050000e+03 , -2.589678e-09 , 2.100819e-11 , -2.301928e-09 , -1.859717e-10 , -1.082150e-09 , 3.113913e-10 , 2.208648e-09 , -6.387579e-09 , -1.088499e-09 , 5.310527e-09 , -7.492183e-09 , 1.016172e-08
7.500000e+02 , 6.000000e+02 , 5.000000e+01 , -4.216283e-08 , -9.907377e-09 , -6.542144e-08 , 2.371453e-09 , 1.295399e-07 , -4.887070e-10 , 3.828877e-08 , -2.182502e-09 , -1.391737e-07 , -2.694673e-09 , -7.675886e-08 , 1.730142e-08
7.500000e+02 , 6.000000e+02 , 1.500000e+02 , -6.624051e-08 , -4.530712e-09 , -5.234283e-08 , 3.792475e-09 , 1.236825e-08 , -2.270082e-10 , 2.664661e-08 , -2.166494e-09 , -1.104525e-07 , 9.453655e-10 , -7.198350e-08 , 1.958215e-08
7.500000e+02 , 6.000000e+02 , 2.500000e+02 , -6.923694e-08 , -1.292648e-09 , -5.052619e-08 , 4.103356e-09 , 4.694557e-09 , -1.297776e-10 , -8.292041e-09 , -2.026022e-10 , -4.860282e-08 , 3.981305e-09 , -6.490238e-08 , 1.967487e-08
7.500000e+02 , 6.000000e+02 , 3.500000e+02 , -7.132430e-08 , -2.824071e-10 , -4.702956e-08 , 3.151622e-09 , 9.165859e-09 , 8.428607e-10 , -2.060003e-08 , 2.568632e-11 , -1.766707e-08 , 4.655966e-09 , -5.653437e-08 , 1.785068e-08
