xcent,ycent,sigma_inv
855.000000,-514.640805,4.841415
873.000000,-513.607328,4.667114
891.000000,-513.033175,4.607921
909.000000,-512.956621,4.502162
927.000000,-513.415944,4.392363
945.000000,-514.679082,4.317102
963.000000,-516.516375,4.324691
981.000000,-517.549852,4.257470
999.000000,-517.741237,4.092126
1017.000000,-518.047452,4.013082
1035.000000,-518.277113,4.050518
1053.000000,-518.353667,4.049080
1071.000000,-517.932621,4.245264
1089.000000,-516.631206,4.108609
1107.000000,-514.793913,4.050449
1125.000000,-513.913544,3.976953
1143.000000,-513.645605,4.023203
1161.000000,-513.033174,3.976198
1179.000000,-512.037975,4.004931
1197.000000,-511.081051,3.978572
1215.000000,-510.966220,3.950693
1233.000000,-510.583451,4.053358
1251.000000,-509.396866,4.039640
1269.000000,-508.593051,4.004752
1287.000000,-506.947143,3.949261
1305.000000,-504.191204,3.898580
1323.000000,-502.583573,3.896707
1341.000000,-502.085973,3.895787
1359.000000,-501.320435,3.894901
1377.000000,-500.172127,3.894901
1395.000000,-499.483142,3.894901
1413.000000,-499.253480,3.894901
1431.000000,-499.827634,3.896712
1449.000000,-501.818035,3.841763
1467.000000,-503.234281,3.853613
1485.000000,-503.196004,3.731624
1503.000000,-503.846712,3.537736
1521.000000,-504.535697,3.481378
1539.000000,-504.880189,3.381850
1557.000000,-505.798835,3.272193
1575.000000,-507.329912,3.020115
1593.000000,-509.664805,2.918207
1611.000000,-512.229359,2.924831
1629.000000,-514.258036,2.927321
1647.000000,-515.253236,2.925615
1665.000000,-515.597729,2.935446
1683.000000,-515.827390,2.978743
1701.000000,-515.903944,3.033384
1719.000000,-515.980498,3.141207
1737.000000,-516.095329,3.193360
1755.000000,-516.171883,3.307353
1773.000000,-516.171883,3.473796
1791.000000,-515.750837,3.652409
1809.000000,-514.564252,3.854713
1827.000000,-512.612128,3.812004
1845.000000,-510.583451,3.754073
1863.000000,-508.822712,3.948305
1881.000000,-506.947143,4.277087
1899.000000,-505.109850,4.461562
1917.000000,-503.655327,4.294678
1935.000000,-502.621850,4.294678
1953.000000,-501.932865,4.294678
1971.000000,-501.396989,4.294678
1989.000000,-500.937665,4.294678
2007.000000,-500.554896,4.294678
2025.000000,-500.057296,4.294678
2043.000000,-499.100373,4.294678
2061.000000,-498.143450,4.294678
2079.000000,-497.875511,4.294678
2097.000000,-498.526219,4.294678
2115.000000,-499.559696,4.294678
2133.000000,-499.789357,4.294678
2151.000000,-499.712804,4.294678
2169.000000,-501.396989,4.294678
2187.000000,-505.033297,4.294678
2205.000000,-507.750959,4.294678
2223.000000,-508.401666,4.294678
2241.000000,-507.980620,4.294678
2259.000000,-507.980620,4.294678
2277.000000,-508.669605,4.294678
2295.000000,-508.478220,4.294678
2313.000000,-508.095451,4.294678
2331.000000,-509.779636,4.294678
2349.000000,-512.880067,4.294678
2367.000000,-514.066652,4.294678
2385.000000,-513.607328,4.294678
2403.000000,-512.612128,4.290173
2421.000000,-510.277236,4.268801
2439.000000,-508.860989,4.229405
2457.000000,-509.703082,4.362543
2475.000000,-510.813112,4.149607
2493.000000,-511.119328,4.253861
2511.000000,-511.042774,4.273384
2529.000000,-510.889667,3.984439
2547.000000,-510.698282,3.862190
2565.000000,-510.430343,3.848709
2583.000000,-510.162405,3.773244
2601.000000,-509.894466,3.582584
2619.000000,-509.626528,3.536307
2637.000000,-509.358589,3.379554
2655.000000,-508.975820,3.353346
2673.000000,-508.669605,3.228179
2691.000000,-508.516497,3.178135
2709.000000,-508.363389,3.058302
2727.000000,-507.827513,3.072188
2745.000000,-507.597851,2.982557
2763.000000,-507.674405,3.035858
2781.000000,-507.406466,3.127075
2799.000000,-507.023697,3.290320
2817.000000,-506.640927,3.284928
2835.000000,-506.219881,3.364177
2853.000000,-505.607451,3.378104
2871.000000,-505.071573,3.447453
2889.000000,-504.727081,3.482915
2907.000000,-504.497420,3.496598
2925.000000,-504.420866,3.503311
2943.000000,-504.267758,3.510129
2961.000000,-503.846712,3.515428
2979.000000,-503.349112,3.496344
2997.000000,-502.851512,3.523145
3015.000000,-502.277358,3.516322
3033.000000,-501.894589,3.573037
3051.000000,-501.856312,3.582393
3069.000000,-501.779758,3.579926
3087.000000,-501.664927,3.534350
3105.000000,-501.435266,3.478440
3123.000000,-500.899388,3.511074
3141.000000,-499.597973,3.471770
3159.000000,-496.229603,3.505635
3177.000000,-491.291880,3.509090
3195.000000,-487.081417,3.758291
3213.000000,-485.320679,3.667025
3231.000000,-486.239325,3.517636
3249.000000,-488.191448,3.716661
3267.000000,-489.263202,3.802642
3285.000000,-489.416310,3.875806
3303.000000,-489.339756,3.918234
3321.000000,-489.263202,3.819655
3339.000000,-489.339756,3.794984
3357.000000,-489.645971,3.730477
3375.000000,-490.105295,3.754308
3393.000000,-490.526341,3.841693
3411.000000,-490.296679,3.838190
3429.000000,-488.918710,3.591399
3447.000000,-488.459387,3.592799
3465.000000,-488.421110,3.866939
3483.000000,-487.425910,4.011247
3501.000000,-486.545541,4.062544
3519.000000,-485.703448,4.271738
3537.000000,-484.593417,4.674030
3555.000000,-483.062340,4.837357
3573.000000,-481.378155,4.897376
3591.000000,-479.847078,4.910546
3609.000000,-478.928432,4.833759
3627.000000,-478.583939,4.801641
3645.000000,-478.545663,4.438364
3663.000000,-479.311201,4.349001
3681.000000,-480.268124,4.359519
3699.000000,-480.229848,4.470180
3717.000000,-479.043263,4.403302
3735.000000,-477.052863,3.971574
3753.000000,-474.756247,3.749745
3771.000000,-472.689293,3.797556
3789.000000,-471.540985,3.778351
3807.000000,-471.043385,3.835804
3825.000000,-470.698892,3.672211
3843.000000,-470.660615,3.505502
3861.000000,-470.890277,3.585838
3879.000000,-471.273046,3.617532
3897.000000,-472.000308,3.834182
3915.000000,-473.301723,3.753476
3933.000000,-474.985908,3.723844
3951.000000,-476.593540,3.688829
3969.000000,-477.971509,3.840086
3987.000000,-479.311201,3.832644
4005.000000,-480.382955,3.919135
4023.000000,-480.574340,3.991125
4041.000000,-479.081539,3.992572
4059.000000,-476.899755,4.081013
4077.000000,-475.406954,4.160630
4095.000000,-473.263446,4.299798
4113.000000,-470.163015,4.152265
4131.000000,-467.942954,3.976647
4149.000000,-466.105661,3.845208
4167.000000,-462.660738,3.924546
4185.000000,-459.445476,4.055440
4203.000000,-458.105783,3.833200
4221.000000,-457.455076,3.724491
4239.000000,-456.612983,3.834664
4257.000000,-455.579506,3.808465
4275.000000,-454.967075,3.738492
4293.000000,-455.311568,4.077976
4311.000000,-456.306768,4.043636
4329.000000,-456.153660,4.046736
4347.000000,-454.584306,4.297239
4365.000000,-453.321168,4.403105
4383.000000,-452.287690,4.368549
4401.000000,-450.833167,4.263242
4419.000000,-449.340367,4.182130
4437.000000,-449.302090,4.111257
4455.000000,-451.254213,4.081285
4473.000000,-453.244613,4.036176
4491.000000,-452.976675,3.978763
4509.000000,-449.302090,3.927034
4527.000000,-446.048551,3.831428
4545.000000,-445.244736,3.861091
4563.000000,-444.785412,3.807397
4581.000000,-444.287812,3.796566
4599.000000,-443.790212,3.769840
9.000000,-537.296577,4.625859
27.000000,-534.062785,4.625859
45.000000,-530.828994,4.625859
63.000000,-527.633247,4.625859
81.000000,-525.198392,4.625859
99.000000,-522.991805,4.625859
117.000000,-520.518905,4.625859
135.000000,-518.578631,4.625859
153.000000,-517.323159,4.625859
171.000000,-517.437293,4.625859
189.000000,-519.415612,4.625859
207.000000,-521.127619,4.625859
225.000000,-518.464497,4.625859
243.000000,-513.518698,4.625859
261.000000,-508.953345,4.625859
279.000000,-504.540171,4.625859
297.000000,-501.610737,4.625859
315.000000,-500.431354,4.625859
333.000000,-501.154201,4.625859
351.000000,-503.170565,4.625859
369.000000,-504.654305,4.625859
387.000000,-504.387993,4.625859
405.000000,-503.094476,4.625859
423.000000,-498.643257,4.625859
441.000000,-493.317012,4.625859
459.000000,-490.425623,4.625859
477.000000,-488.142946,4.625859
495.000000,-487.001608,4.625859
513.000000,-487.382054,4.625859
531.000000,-488.675571,4.625859
549.000000,-490.311489,4.625859
567.000000,-492.289808,4.625859
585.000000,-494.610529,4.625859
603.000000,-497.463875,4.625859
621.000000,-500.507443,4.625859
639.000000,-503.132520,4.625859
657.000000,-505.567376,4.625859
675.000000,-508.230498,4.626033
693.000000,-511.159933,4.641132
711.000000,-513.823055,4.593891
729.000000,-516.181821,4.715903
747.000000,-518.806898,4.607037
765.000000,-522.345046,4.795016
783.000000,-526.720176,4.869157
801.000000,-530.296369,4.716637
819.000000,-531.361618,4.945625
837.000000,-530.714860,4.876798
855.000000,-529.725700,4.690250
873.000000,-528.698496,4.577868
891.000000,-528.127827,4.489462
909.000000,-528.051738,4.415066
927.000000,-528.508273,4.329654
945.000000,-529.763745,4.299752
963.000000,-531.589886,4.295462
981.000000,-532.617090,4.206082
999.000000,-532.807313,4.089525
1017.000000,-533.111670,3.965207
1035.000000,-533.339938,4.059434
1053.000000,-533.416027,4.165584
1071.000000,-532.997536,4.198689
1089.000000,-531.704020,4.113737
1107.000000,-529.877879,4.012938
1125.000000,-529.002852,3.930237
1143.000000,-528.736540,3.938464
1161.000000,-528.127827,3.972159
1179.000000,-527.138667,3.963256
1197.000000,-526.187552,3.964867
1215.000000,-526.073418,3.928668
1233.000000,-525.692972,4.020112
1251.000000,-524.513589,4.053776
1269.000000,-523.714652,3.983152
1287.000000,-522.078734,4.012142
1305.000000,-519.339523,3.911163
1323.000000,-517.741649,3.890000
1341.000000,-517.247069,3.894901
1359.000000,-516.486177,3.894901
1377.000000,-515.344840,3.894901
1395.000000,-514.660036,3.894901
1413.000000,-514.431769,3.896712
1431.000000,-515.002438,3.896712
1449.000000,-516.980757,3.849108
1467.000000,-518.388407,3.855220
1485.000000,-518.350363,3.686579
1503.000000,-518.997121,3.525279
1521.000000,-519.681924,3.523159
1539.000000,-520.024326,3.335233
1557.000000,-520.937396,3.259733
1575.000000,-522.459180,2.969146
1593.000000,-524.779901,2.916564
1611.000000,-527.328890,2.923398
1629.000000,-529.345254,2.927321
1647.000000,-530.334414,2.927321
1665.000000,-530.676815,2.945866
1683.000000,-530.905083,2.941723
1701.000000,-530.981172,3.048341
1719.000000,-531.057261,3.162065
1737.000000,-531.171395,3.282227
1755.000000,-531.247484,3.277476
1773.000000,-531.247485,3.343672
1791.000000,-530.828994,3.758455
1809.000000,-529.649611,3.845385
1827.000000,-527.709336,3.664335
1845.000000,-525.692972,3.661091
1863.000000,-523.942920,4.069207
1881.000000,-522.078734,4.357157
1899.000000,-520.252593,4.405025
1917.000000,-518.806898,4.294678
1935.000000,-517.779694,4.294678
1953.000000,-517.094891,4.294678
1971.000000,-516.562266,4.294678
1989.000000,-516.105731,4.294678
2007.000000,-515.725285,4.294678
2025.000000,-515.230705,4.294678
2043.000000,-514.279590,4.294678
2061.000000,-513.328475,4.294678
2079.000000,-513.062163,4.294678
2097.000000,-513.708921,4.294678
2115.000000,-514.736125,4.294678
2133.000000,-514.964393,4.294678
2151.000000,-514.888304,4.294678
2169.000000,-516.562267,4.294678
2187.000000,-520.176504,4.294678
2205.000000,-522.877671,4.294678
2223.000000,-523.524429,4.294678
2241.000000,-523.105939,4.294678
2259.000000,-523.105939,4.294678
2277.000000,-523.790742,4.294678
2295.000000,-523.600519,4.294678
2313.000000,-523.220073,4.294678
2331.000000,-524.894035,4.294678
2349.000000,-527.975649,4.294678
2367.000000,-529.155031,4.294678
2385.000000,-528.698496,4.272583
2403.000000,-527.709336,4.296500
2421.000000,-525.388615,4.278101
2439.000000,-523.980965,4.277871
2457.000000,-524.817946,4.226860
2475.000000,-525.921239,4.226287
2493.000000,-526.225596,4.243307
2511.000000,-526.149508,4.266312
2529.000000,-525.997329,3.933639
2547.000000,-525.807106,3.820598
2565.000000,-525.540793,3.837165
2583.000000,-525.274481,3.756890
2601.000000,-525.008169,3.556425
2619.000000,-524.741857,3.471822
2637.000000,-524.475545,3.371619
2655.000000,-524.095098,3.332269
2673.000000,-523.790742,3.255529
2691.000000,-523.638563,3.223794
2709.000000,-523.486385,3.093505
2727.000000,-522.953761,3.009590
2745.000000,-522.725493,3.009544
2763.000000,-522.801582,3.086044
2781.000000,-522.535270,3.132831
2799.000000,-522.154824,3.204956
2817.000000,-521.774378,3.363092
2835.000000,-521.355887,3.358816
2853.000000,-520.747173,3.456122
2871.000000,-520.214549,3.355749
2889.000000,-519.872147,3.458843
2907.000000,-519.643880,3.492442
2925.000000,-519.567791,3.511639
2943.000000,-519.415612,3.495592
2961.000000,-518.997121,3.512775
2979.000000,-518.502541,3.535693
2997.000000,-518.007961,3.532752
3015.000000,-517.437293,3.554737
3033.000000,-517.056847,3.578883
3051.000000,-517.018802,3.549296
3069.000000,-516.942713,3.552898
3087.000000,-516.828579,3.542007
3105.000000,-516.600311,3.524900
3123.000000,-516.067687,3.517628
3141.000000,-514.774170,3.440022
3159.000000,-511.426245,3.460445
3177.000000,-506.518491,3.550677
3195.000000,-502.333584,3.683159
3213.000000,-500.583532,3.706924
3231.000000,-501.496603,3.600857
3249.000000,-503.436877,3.702671
3267.000000,-504.502126,3.856467
3285.000000,-504.654305,3.881154
3303.000000,-504.578216,3.933536
3321.000000,-504.502127,3.786714
3339.000000,-504.578216,3.815158
3357.000000,-504.882572,3.576073
3375.000000,-505.339108,3.719151
3393.000000,-505.757599,3.816106
3411.000000,-505.529331,3.805517
3429.000000,-504.159725,3.585262
3447.000000,-503.703190,3.644908
3465.000000,-503.665145,3.782061
3483.000000,-502.675986,4.001858
3501.000000,-501.800960,4.135287
3519.000000,-500.963978,4.384508
3537.000000,-499.860684,4.632000
3555.000000,-498.338901,4.830653
3573.000000,-496.664938,4.909079
3591.000000,-495.143153,4.931072
3609.000000,-494.230083,4.806926
3627.000000,-493.887681,4.740045
3645.000000,-493.849637,4.386810
3663.000000,-494.610529,4.482598
3681.000000,-495.561644,4.346892
3699.000000,-495.523599,4.123296
3717.000000,-494.344217,4.125392
3735.000000,-492.365897,3.897566
3753.000000,-490.083221,3.699223
3771.000000,-488.028812,3.649041
3789.000000,-486.887474,3.750351
3807.000000,-486.392894,3.790774
3825.000000,-486.050493,3.538823
3843.000000,-486.012448,3.522339
3861.000000,-486.240715,3.538768
3879.000000,-486.621162,3.604962
3897.000000,-487.344009,3.779689
3915.000000,-488.637526,3.768881
3933.000000,-490.311489,3.768742
3951.000000,-491.909362,3.778593
3969.000000,-493.278968,3.920465
3987.000000,-494.610529,3.901783
4005.000000,-495.675778,3.963210
4023.000000,-495.866001,3.953477
4041.000000,-494.382262,4.042222
4059.000000,-492.213719,4.106685
4077.000000,-490.729979,4.135412
4095.000000,-488.599481,4.253027
4113.000000,-485.517868,4.131316
4131.000000,-483.311281,3.953480
4149.000000,-481.485140,3.985539
4167.000000,-478.061126,3.889796
4185.000000,-474.865379,4.001566
4203.000000,-473.533817,3.772419
4221.000000,-472.887059,3.799612
4239.000000,-472.050078,3.785241
4257.000000,-471.022874,3.805986
4275.000000,-470.414160,3.932008
4293.000000,-470.756561,3.986570
4311.000000,-471.745721,3.899608
4329.000000,-471.593543,3.990131
4347.000000,-470.033714,4.051929
4365.000000,-468.778242,4.123861
4383.000000,-467.751037,4.138989
4401.000000,-466.305343,4.192404
4419.000000,-464.821603,4.146433
4437.000000,-464.783558,4.034617
4455.000000,-466.723833,4.014780
4473.000000,-468.702153,3.926757
4491.000000,-468.435840,3.896211
4509.000000,-464.783558,3.933519
4527.000000,-461.549767,3.800847
4545.000000,-460.750830,3.799000
4563.000000,-460.294294,3.778217
4581.000000,-459.799714,3.781139
4599.000000,-459.305135,3.765944
9.000000,-552.475134,4.625859
27.000000,-549.261274,4.625859
45.000000,-546.047413,4.625859
63.000000,-542.871363,4.625859
81.000000,-540.451515,4.625859
99.000000,-538.258528,4.625859
117.000000,-535.800870,4.625859
135.000000,-533.872554,4.625859
153.000000,-532.624820,4.625859
171.000000,-532.738250,4.625859
189.000000,-534.704376,4.625859
207.000000,-536.405832,4.625859
225.000000,-533.759123,4.625859
243.000000,-528.843807,4.625859
261.000000,-524.306592,4.625859
279.000000,-519.920618,4.625859
297.000000,-517.009239,4.625859
315.000000,-515.837125,4.625859
333.000000,-516.555518,4.625859
351.000000,-518.559454,4.625859
369.000000,-520.034048,4.625859
387.000000,-519.769378,4.625859
405.000000,-518.483834,4.625859
423.000000,-514.060049,4.625859
441.000000,-508.766632,4.625859
459.000000,-505.893063,4.625859
477.000000,-503.624456,4.625859
495.000000,-502.490152,4.625859
513.000000,-502.868253,4.625859
531.000000,-504.153797,4.625859
549.000000,-505.779632,4.625859
567.000000,-507.745759,4.625859
585.000000,-510.052177,4.625859
603.000000,-512.887936,4.625859
621.000000,-515.912745,4.625859
639.000000,-518.521643,4.625859
657.000000,-520.941491,4.642327
675.000000,-523.588200,4.643428
693.000000,-526.499580,4.600699
711.000000,-529.146288,4.646879
729.000000,-531.490516,4.694378
747.000000,-534.099414,4.673293
765.000000,-537.615755,4.653212
783.000000,-541.963920,4.866562
801.000000,-545.518072,4.825254
819.000000,-546.576755,4.827661
837.000000,-545.933983,4.776213
855.000000,-544.950920,4.627752
873.000000,-543.930046,4.408307
891.000000,-543.362894,4.415352
909.000000,-543.287274,4.279131
927.000000,-543.740996,4.309092
945.000000,-544.988730,4.255377
963.000000,-546.803616,4.347698
981.000000,-547.824489,4.160564
999.000000,-548.013539,3.975488
1017.000000,-548.316021,3.972995
1035.000000,-548.542881,4.090312
1053.000000,-548.618501,4.143263
1071.000000,-548.202590,4.154114
1089.000000,-546.917046,4.111632
1107.000000,-545.102160,3.994463
1125.000000,-544.232527,3.890767
1143.000000,-543.967856,3.928072
1161.000000,-543.362894,3.942286
1179.000000,-542.379831,3.937393
1197.000000,-541.434578,3.955855
1215.000000,-541.321148,3.894594
1233.000000,-540.943047,4.034953
1251.000000,-539.770933,3.997936
1269.000000,-538.976920,4.010450
1287.000000,-537.351085,3.946293
1305.000000,-534.628756,3.905639
1323.000000,-533.040731,3.894901
1341.000000,-532.549199,3.894901
1359.000000,-531.792997,3.894901
1377.000000,-530.658693,3.894901
1395.000000,-529.978111,3.894901
1413.000000,-529.751250,3.896712
1431.000000,-530.318402,3.896712
1449.000000,-532.284528,3.814675
1467.000000,-533.683503,3.794542
1485.000000,-533.645693,3.683212
1503.000000,-534.288465,3.536536
1521.000000,-534.969047,3.493597
1539.000000,-535.309338,3.306687
1557.000000,-536.216781,3.175538
1575.000000,-537.729186,2.947261
1593.000000,-540.035603,2.905781
1611.000000,-542.568882,2.927275
1629.000000,-544.572819,2.927321
1647.000000,-545.555882,2.927321
1665.000000,-545.896173,2.925511
1683.000000,-546.123034,2.957276
1701.000000,-546.198654,3.071515
1719.000000,-546.274274,3.122417
1737.000000,-546.387704,3.230630
1755.000000,-546.463324,3.358293
1773.000000,-546.463324,3.340842
1791.000000,-546.047413,3.657746
1809.000000,-544.875299,3.822067
1827.000000,-542.946983,3.767609
1845.000000,-540.943047,3.790337
1863.000000,-539.203781,4.172287
1881.000000,-537.351085,4.313604
1899.000000,-535.536199,4.411713
1917.000000,-534.099414,4.294678
1935.000000,-533.078541,4.294678
1953.000000,-532.397959,4.294678
1971.000000,-531.868617,4.294678
1989.000000,-531.414896,4.294678
2007.000000,-531.036794,4.294678
2025.000000,-530.545263,4.294678
2043.000000,-529.600010,4.294678
2061.000000,-528.654757,4.294678
2079.000000,-528.390086,4.294678
2097.000000,-529.032857,4.294678
2115.000000,-530.053731,4.294678
2133.000000,-530.280592,4.294678
2151.000000,-530.204971,4.294678
2169.000000,-531.868617,4.294678
2187.000000,-535.460579,4.294678
2205.000000,-538.145098,4.294678
2223.000000,-538.787869,4.294678
2241.000000,-538.371958,4.294678
2259.000000,-538.371958,4.294678
2277.000000,-539.052540,4.294678
2295.000000,-538.863490,4.294678
2313.000000,-538.485388,4.294678
2331.000000,-540.149034,4.294678
2349.000000,-543.211654,4.294678
2367.000000,-544.383768,4.294678
2385.000000,-543.930047,4.255950
2403.000000,-542.946983,4.296500
2421.000000,-540.640565,4.219159
2439.000000,-539.241591,4.252717
2457.000000,-540.073414,4.172108
2475.000000,-541.169907,4.350386
2493.000000,-541.472388,4.219088
2511.000000,-541.396768,4.160660
2529.000000,-541.245527,4.012118
2547.000000,-541.056477,3.805728
2565.000000,-540.791806,3.832589
2583.000000,-540.527135,3.762409
2601.000000,-540.262464,3.616095
2619.000000,-539.997793,3.424318
2637.000000,-539.733123,3.320789
2655.000000,-539.355021,3.282986
2673.000000,-539.052540,3.300553
2691.000000,-538.901300,3.175871
2709.000000,-538.750059,3.045543
2727.000000,-538.220718,3.033234
2745.000000,-537.993857,2.965655
2763.000000,-538.069477,3.115136
2781.000000,-537.804806,3.081208
2799.000000,-537.426705,3.191063
2817.000000,-537.048604,3.286209
2835.000000,-536.632693,3.318456
2853.000000,-536.027730,3.366201
2871.000000,-535.498389,3.379321
2889.000000,-535.158098,3.420793
2907.000000,-534.931237,3.462707
2925.000000,-534.855616,3.467070
2943.000000,-534.704376,3.502876
2961.000000,-534.288465,3.497018
2979.000000,-533.796933,3.517441
2997.000000,-533.305402,3.506690
3015.000000,-532.738250,3.538632
3033.000000,-532.360149,3.486503
3051.000000,-532.322339,3.481407
3069.000000,-532.246719,3.481066
3087.000000,-532.133288,3.486852
3105.000000,-531.906427,3.496347
3123.000000,-531.377086,3.439327
3141.000000,-530.091542,3.464483
3159.000000,-526.764251,3.437125
3177.000000,-521.886745,3.559865
3195.000000,-517.727631,3.681491
3213.000000,-515.988365,3.721187
3231.000000,-516.895809,3.582911
3249.000000,-518.824125,3.645150
3267.000000,-519.882808,3.811538
3285.000000,-520.034049,3.876764
3303.000000,-519.958429,3.930229
3321.000000,-519.882808,3.814142
3339.000000,-519.958429,3.774311
3357.000000,-520.260910,3.697397
3375.000000,-520.714631,3.725378
3393.000000,-521.130542,3.739389
3411.000000,-520.903681,3.795143
3429.000000,-519.542517,3.556001
3447.000000,-519.088796,3.596654
3465.000000,-519.050986,3.817431
3483.000000,-518.067922,4.199601
3501.000000,-517.198289,4.184851
3519.000000,-516.366467,4.350746
3537.000000,-515.269973,4.650608
3555.000000,-513.757569,4.749711
3573.000000,-512.093923,4.930824
3591.000000,-510.581518,4.870531
3609.000000,-509.674075,4.819857
3627.000000,-509.333784,4.702418
3645.000000,-509.295974,4.424611
3663.000000,-510.052177,4.309454
3681.000000,-510.997430,4.138708
3699.000000,-510.959619,3.944749
3717.000000,-509.787505,3.913703
3735.000000,-507.821379,3.741250
3753.000000,-505.552772,3.755095
3771.000000,-503.511025,3.625036
3789.000000,-502.376722,3.744155
3807.000000,-501.885190,3.693289
3825.000000,-501.544899,3.499104
3843.000000,-501.507089,3.517291
3861.000000,-501.733949,3.485322
3879.000000,-502.112050,3.626318
3897.000000,-502.830443,3.767087
3915.000000,-504.115987,3.772947
3933.000000,-505.779632,3.866947
3951.000000,-507.367658,3.838717
3969.000000,-508.728822,3.850749
3987.000000,-510.052177,3.964172
4005.000000,-511.110860,4.033647
4023.000000,-511.299910,4.058280
4041.000000,-509.825315,3.983738
4059.000000,-507.670139,4.043141
4077.000000,-506.195543,4.165632
4095.000000,-504.078177,4.170660
4113.000000,-501.015557,4.028533
4131.000000,-498.822570,3.893799
4149.000000,-497.007684,4.034263
4167.000000,-493.604773,3.848813
4185.000000,-490.428722,4.013924
4203.000000,-489.105368,3.790525
4221.000000,-488.462596,3.793418
4239.000000,-487.630774,3.798398
4257.000000,-486.609900,3.753736
4275.000000,-486.004938,3.981550
4293.000000,-486.345229,3.914972
4311.000000,-487.328292,3.904323
4329.000000,-487.177052,3.920563
4347.000000,-485.626837,4.014666
4365.000000,-484.379103,4.020210
4383.000000,-483.358229,3.939537
4401.000000,-481.921445,3.968779
4419.000000,-480.446850,4.045300
4437.000000,-480.409040,3.980691
4455.000000,-482.337356,3.876014
4473.000000,-484.303483,3.893727
4491.000000,-484.038812,3.877993
4509.000000,-480.409040,3.909719
4527.000000,-477.195179,3.879471
4545.000000,-476.401167,3.766467
4563.000000,-475.947445,3.790814
4581.000000,-475.455914,3.801259
4599.000000,-474.964382,3.789799
9.000000,-567.793586,4.625859
27.000000,-564.599840,4.625859
45.000000,-561.406094,4.625859
63.000000,-558.249922,4.625859
81.000000,-555.845219,4.625859
99.000000,-553.665958,4.625859
117.000000,-551.223682,4.625859
135.000000,-549.307434,4.625859
153.000000,-548.067510,4.625859
171.000000,-548.180230,4.625859
189.000000,-550.134051,4.625859
207.000000,-551.824858,4.625859
225.000000,-549.194714,4.625859
243.000000,-544.310161,4.625859
261.000000,-539.801344,4.625859
279.000000,-535.442821,4.625859
297.000000,-532.549663,4.625859
315.000000,-531.384885,4.625859
333.000000,-532.098781,4.625859
351.000000,-534.090175,4.625859
369.000000,-535.555541,4.625859
387.000000,-535.292527,4.625859
405.000000,-534.015029,4.625859
423.000000,-529.618932,4.625859
441.000000,-524.358644,4.625859
459.000000,-521.503060,4.625859
477.000000,-519.248652,4.625859
495.000000,-518.121447,4.625859
513.000000,-518.497182,4.625859
531.000000,-519.774680,4.625859
549.000000,-521.390339,4.625859
567.000000,-523.344161,4.625859
585.000000,-525.636143,4.625859
603.000000,-528.454154,4.625859
621.000000,-531.460032,4.625859
639.000000,-534.052602,4.625859
657.000000,-536.457305,4.639857
675.000000,-539.087448,4.640657
693.000000,-541.980606,4.626657
711.000000,-544.610749,4.795160
729.000000,-546.940305,4.698621
747.000000,-549.532875,4.575358
765.000000,-553.027209,4.647248
783.000000,-557.348159,4.803137
801.000000,-560.880066,4.842299
819.000000,-561.932123,4.714279
837.000000,-561.293374,4.599647
855.000000,-560.316464,4.451755
873.000000,-559.301980,4.359348
891.000000,-558.738378,4.341519
909.000000,-558.663230,4.334855
927.000000,-559.114112,4.319974
945.000000,-560.354037,4.350462
963.000000,-562.157564,4.315094
981.000000,-563.172048,4.200012
999.000000,-563.359915,3.937726
1017.000000,-563.660503,3.889452
1035.000000,-563.885944,4.134771
1053.000000,-563.961090,4.164401
1071.000000,-563.547783,4.130332
1089.000000,-562.270285,4.075204
1107.000000,-560.466757,3.921620
1125.000000,-559.602568,3.896366
1143.000000,-559.339553,3.913178
1161.000000,-558.738377,3.919111
1179.000000,-557.761467,3.955708
1197.000000,-556.822130,3.903148
1215.000000,-556.709410,3.897262
1233.000000,-556.333675,4.010528
1251.000000,-555.168897,4.015346
1269.000000,-554.379854,3.937284
1287.000000,-552.764194,3.901161
1305.000000,-550.058904,3.894901
1323.000000,-548.480818,3.894901
1341.000000,-547.992363,3.894901
1359.000000,-547.240893,3.894901
1377.000000,-546.113689,3.894901
1395.000000,-545.437366,3.894901
1413.000000,-545.211925,3.896712
1431.000000,-545.775527,3.892024
1449.000000,-547.729348,3.806569
1467.000000,-549.119567,3.788049
1485.000000,-549.081993,3.666173
1503.000000,-549.720743,3.589678
1521.000000,-550.397065,3.449108
1539.000000,-550.735226,3.236364
1557.000000,-551.636990,3.115904
1575.000000,-553.139929,2.924603
1593.000000,-555.431911,2.910897
1611.000000,-557.949335,2.931328
1629.000000,-559.940729,2.927321
1647.000000,-560.917639,2.927321
1665.000000,-561.255801,2.927321
1683.000000,-561.481241,2.945769
1701.000000,-561.556388,3.046630
1719.000000,-561.631535,3.123971
1737.000000,-561.744256,3.234709
1755.000000,-561.819403,3.387011
1773.000000,-561.819403,3.566940
1791.000000,-561.406094,3.699751
1809.000000,-560.241317,3.909324
1827.000000,-558.325069,3.737744
1845.000000,-556.333675,3.640442
1863.000000,-554.605295,4.284495
1881.000000,-552.764194,4.272025
1899.000000,-550.960667,4.400789
1917.000000,-549.532875,4.286957
1935.000000,-548.518391,4.294678
1953.000000,-547.842069,4.294678
1971.000000,-547.316040,4.294678
1989.000000,-546.865158,4.294678
2007.000000,-546.489423,4.294678
