x,y,data
372760,2842320,4.09788
369780,2840200,0.556381
365600,2845280,0
365000,2848880,-5.305684
369180,2843800,-6.318143
368580,2847400,-14.262742
372160,2845920,-18.44962
367980,2851000,-20.282
367380,2854600,-42.007343
370960,2853120,-47.100647
373940,2855240,-50
366800,2838100,74.457713
370380,2836620,60.131214
373360,2838740,40.379663
366200,2841700,19.306092
372760,2842340,1.581932
371560,2849540,1.439717
369780,2840220,0.526863
365600,2845300,0
365000,2848900,-5.316125
369180,2843820,-6.813067
372160,2845940,-14.373112
368580,2847420,-14.891171
367980,2851020,-20.231605
367380,2854620,-38.664528
370960,2853140,-46.526446
373940,2855260,-50
366800,2838120,74.497786
370380,2836640,60
373360,2838760,40.117582
366200,2841720,19.049327
369780,2840240,1.336653
372760,2842360,0.310969
365600,2845320,0
371560,2849560,-5.322465
365000,2848920,-5.326587
369180,2843840,-7.162168
372160,2845960,-11.538901
368580,2847440,-17.436069
367980,2851040,-20.267791
367380,2854640,-36.296829
370960,2853160,-44.663185
373940,2855280,-50
366800,2838140,74.52128
370380,2836660,60
373360,2838780,40.090265
366200,2841740,18.433472
369780,2840260,1.497221
365600,2845340,0
372760,2842380,-1.296796
365000,2848940,-5.337057
369180,2843860,-7.523653
372160,2845980,-9.213599
371560,2849580,-14.500451
368580,2847460,-18.068522
367980,2851060,-20.207546
367380,2854660,-31.373494
370960,2853180,-43.312492
373940,2855300,-50
366800,2838160,74.804238
370380,2836680,60
373360,2838800,39.756791
366200,2841760,18.017158
369780,2840280,1.571743
365600,2845360,0
365000,2848960,-5.298399
372760,2842400,-5.990101
372160,2846000,-5.999938
369180,2843880,-7.821471
368580,2847480,-18.649444
367980,2851080,-20.205832
371560,2849600,-23.34882
367380,2854680,-26.037446
370960,2853200,-42.663242
373940,2855320,-50
366800,2838180,74.927881
370380,2836700,60
373360,2838820,39.660396
366200,2841780,17.175272
369780,2840300,2.047932
365600,2845380,0
372160,2846020,-3.550015
365000,2848980,-5.294532
369180,2843900,-8.164793
372760,2842420,-9.719602
368580,2847500,-19.362691
367980,2851100,-20.204055
367380,2854700,-29.286934
371560,2849620,-31.866923
370960,2853220,-41.951613
373940,2855340,-50
366800,2838200,74.846515
370380,2836720,60
373360,2838840,39.714428
366200,2841800,16.479092
369780,2840320,2.420839
365600,2845400,0
372160,2846040,-2.879681
365000,2849000,-5.303786
369180,2843920,-8.337073
372760,2842440,-13.562755
367980,2851120,-20.140112
368580,2847520,-20.240724
367380,2854720,-32.272618
370960,2853240,-38.174988
371560,2849640,-39.820982
373940,2855360,-50
366800,2838220,74.862765
370380,2836740,60
373360,2838860,39.768474
366200,2841820,15.977602
369780,2840340,2.971578
365600,2845420,0
372160,2846060,-2.69133
365000,2849020,-5.312537
369180,2843940,-8.528978
372760,2842460,-13.963256
367980,2851140,-20.137765
368580,2847540,-20.364086
367380,2854740,-23.997163
370960,2853260,-37.613962
371560,2849660,-45.507957
373940,2855380,-50
366800,2838240,75.173107
370380,2836760,60
373360,2838880,39.704417
366200,2841840,15.40601
369780,2840360,3.595603
365600,2845440,0
372160,2846080,-3.20187
365000,2849040,-5.321651
369180,2843960,-8.779241
372760,2842480,-8.833704
368580,2847560,-20.08179
367980,2851160,-20.134694
367380,2854760,-25.415963
370960,2853280,-36.180328
371560,2849680,-48.89574
373940,2855400,-50
366800,2838260,75.088707
370380,2836780,60
373360,2838900,39.71945
366200,2841860,14.833544
369780,2840380,4.382203
365600,2845460,0
372160,2846100,-4.391481
365000,2849060,-5.331173
372760,2842500,-7.058876
369180,2843980,-8.849052
367980,2851180,-20.131141
368580,2847580,-20.135938
367380,2854780,-34.905886
370960,2853300,-35.828339
371560,2849700,-48.294346
373940,2855420,-50
366800,2838280,74.757737
370380,2836800,60
373360,2838920,39.810375
366200,2841880,14.307123
369780,2840400,5.297076
365600,2845480,0
365000,2849080,-5.34128
372160,2846120,-6.259186
372760,2842520,-7.721026
369180,2844000,-9.032713
367980,2851200,-20.033726
368580,2847600,-20.755156
370960,2853320,-35.482972
367380,2854800,-36.420379
371560,2849720,-47.108811
373940,2855440,-50
366800,2838300,74.566754
370380,2836820,60
373360,2838940,39.7843
366200,2841900,13.809179
369780,2840420,6.414028
365600,2845500,0
365000,2849100,-5.476512
372160,2846140,-8.059322
369180,2844020,-9.274856
372760,2842540,-11.066387
367980,2851220,-20.004044
368580,2847620,-21.020302
370960,2853340,-35.167641
367380,2854820,-39.004334
371560,2849740,-46.377246
366800,2838320,74.498144
370380,2836840,60
373360,2838960,39.679717
366200,2841920,13.769567
369780,2840440,7.418878
365600,2845520,0
365000,2849120,-5.516783
369180,2844040,-9.472764
372160,2846160,-10.302805
372760,2842560,-12.645908
367980,2851240,-20
368580,2847640,-20.702231
370960,2853360,-33.793631
367380,2854840,-43.140638
371560,2849760,-46.255086
366800,2838340,74.523744
370380,2836860,60
373360,2838980,39.659922
366200,2841940,13.672237
369780,2840460,8.26167
365600,2845540,0
365000,2849140,-5.523415
369180,2844060,-9.707625
372760,2842580,-10.904216
372160,2846180,-12.888399
367980,2851260,-20
368580,2847660,-20.434781
370960,2853380,-32.979338
371560,2849780,-45.150448
367380,2854860,-46.051766
366800,2838360,74.442201
373960,2835400,69.973712
370380,2836880,60
373360,2839000,39.743517
366200,2841960,13.471921
369780,2840480,8.529468
365600,2845560,0
365000,2849160,-5.530881
369180,2844080,-9.751602
372760,2842600,-13.78864
372160,2846200,-14.48197
367980,2851280,-20
368580,2847680,-21.781367
370960,2853400,-31.841444
371560,2849800,-46.700815
367380,2854880,-48.846904
366800,2838380,74.274565
373960,2835420,69.971955
370380,2836900,60
373360,2839020,39.658272
366200,2841980,13.158186
369780,2840500,8.728844
365600,2845580,0
365000,2849180,-5.539551
369180,2844100,-9.701938
372760,2842620,-12.419895
372160,2846220,-16.082228
367980,2851300,-20
368580,2847700,-23.483195
370960,2853420,-30.949709
371560,2849820,-48.425001
367380,2854900,-50.416061
366800,2838400,74.031069
373960,2835440,69.975505
370380,2836920,60
373360,2839040,39.340672
366200,2842000,12.83384
369780,2840520,8.920691
365600,2845600,0
365000,2849200,-5.549907
369180,2844120,-9.819107
372760,2842640,-14.663832
372160,2846240,-18.666127
367980,2851320,-20
368580,2847720,-23.722179
370960,2853440,-31.14043
367380,2854920,-49.911306
371560,2849840,-50
366800,2838420,73.517018
373960,2835460,69.980905
370380,2836940,60
373360,2839060,38.837006
366200,2842020,12.539951
369780,2840540,8.48616
365600,2845620,0
365000,2849220,-5.562578
369180,2844140,-9.825066
372160,2846260,-12.465754
372760,2842660,-18.310223
367980,2851340,-20
368580,2847740,-23.604575
370960,2853460,-31.393651
367380,2854940,-48.662269
371560,2849860,-50
366800,2838440,72.540094
373960,2835480,69.987409
370380,2836960,60
373360,2839080,38.200944
366200,2842040,12.288617
369780,2840560,8.055197
365600,2845640,0
365000,2849240,-5.578377
369180,2844160,-9.812882
372160,2846280,-10.695341
372760,2842680,-14.21766
367980,2851360,-20
368580,2847760,-24.421352
370960,2853480,-31.547228
367380,2854960,-45.925793
371560,2849880,-50
366800,2838460,71.588868
373960,2835500,69.9893
370380,2836980,60
373360,2839100,37.503262
366200,2842060,12.547355
369780,2840580,7.820182
365600,2845660,0
365000,2849260,-5.598345
372160,2846300,-7.821388
369180,2844180,-9.825648
372760,2842700,-13.956643
367980,2851380,-20
368580,2847780,-25.350193
370960,2853500,-31.220445
367380,2854980,-41.976528
371560,2849900,-50
366800,2838480,70.527665
373960,2835520,69.986242
370380,2837000,60
373360,2839120,36.73467
366200,2842080,13.280245
