x,y,z,data,xderiv,yderiv,zderiv
757.575757575758,1464.6464646464647,-150.0,-17.88085609110327,0.5719899704318866,-0.009097156172390469,-0.19809618062689477
757.575757575758,1565.6565656565654,-150.0,-20.029572024239677,0.5688007798012314,-0.03309100896255916,-0.1993909733077598
757.575757575758,1666.666666666667,-150.0,-24.565908406771786,0.5427548276717166,-0.05342589324764512,-0.20670004990542304
757.575757575758,1767.6767676767677,-150.0,-30.822681771238692,0.49809958324272574,-0.06541832436358357,-0.21695704643537553
757.575757575758,1868.6868686868684,-150.0,-37.78173151052604,0.4413411436343088,-0.06720003607778802,-0.22581618722941924
757.575757575758,1969.69696969697,-150.0,-44.39844663543829,0.3794246381584372,-0.059798916485308724,-0.2296787060872088
757.575757575758,2070.7070707070707,-150.0,-49.8623206994773,0.3182363912770957,-0.0461250488782314,-0.22661908651847842
757.575757575758,2171.7171717171714,-150.0,-53.71663832801029,0.26184555423551303,-0.0296150523731785,-0.21674156035599132
757.575757575758,2272.727272727273,-150.0,-55.845159562745685,0.21245315497779305,-0.01319110287216038,-0.20138647436167478
757.575757575758,2373.7373737373737,-150.0,-56.3815075951134,0.17076795655873808,0.0012157020837640967,-0.18258848429263447
757.575757575758,2474.7474747474744,-150.0,-55.59956318218728,0.13651508278905414,0.0126715410632464,-0.1622228367833818
757.575757575758,2575.757575757576,-150.0,-53.821600309609074,0.10889008464416536,0.020999058594134132,-0.14190634230650867
757.575757575758,2676.7676767676767,-150.0,-51.357329122766245,0.08688561303475195,0.0264810250128279,-0.12264316392006895
757.575757575758,2777.7777777777774,-150.0,-48.47189828681556,0.06949071495640625,0.02961338716343389,-0.10512213421835445
757.575757575758,2878.787878787879,-150.0,-45.37482666550687,0.055792999124513555,0.030939792068263004,-0.08955195649200051
757.575757575758,2979.7979797979797,-150.0,-42.22143524272202,0.04501794688426792,0.030959796192204136,-0.07604472079939592
757.575757575758,3080.8080808080813,-150.0,-39.12032238425351,0.03653270897215018,0.030089403120100246,-0.06442392798169388
757.575757575758,3181.818181818182,-150.0,-36.142767945732075,0.02983270391146094,0.028653043705483657,-0.054586937499068136
757.575757575758,3282.8282828282827,-150.0,-33.331828706378026,0.0245218702940807,0.02689155005359082,-0.046244975395385385
757.575757575758,3383.8383838383834,-150.0,-30.710131571269283,0.020292313623850963,0.024976412000323675,-0.03926863792922101
757.575757575758,3484.848484848484,-150.0,-28.28608890833284,0.016905977347063783,0.02302497982426002,-0.03337309629993463
757.575757575758,3585.8585858585866,-150.0,-26.0586204956612,0.01417924623194936,0.021114106694834326,-0.0284695819550948
757.575757575758,3686.8686868686873,-150.0,-24.02061280836631,0.011970528191997202,0.019291348138509697,-0.024309146732122373
757.575757575758,3787.878787878788,-150.0,-22.16137844747742,0.010170486618584954,0.01758366468700558,-0.020856293926678638
757.575757575758,3888.8888888888887,-150.0,-20.46835731604195,0.008694477439951274,0.016003934216260184,-0.017896961701309312
757.575757575758,3989.8989898989894,-150.0,-18.928260423990515,0.007476749687129222,0.014555690133500521,-0.015442485206867014
757.575757575758,4090.90909090909,-150.0,-17.527813854728713,0.00646602311200911,0.013236491189610226,-0.013304110491483521
757.575757575758,4191.919191919193,-150.0,-16.254221799826833,0.005622125022901956,0.012040270287062298,-0.011528033779516856
757.575757575758,4292.929292929293,-150.0,-15.095436018958551,0.004913434340776233,0.010958939622727152,-0.009942855115419893
757.575757575758,4393.939393939394,-150.0,-14.040294603316298,0.004314937533460663,0.009983464250313387,-0.008612542724499232
757.575757575758,4494.949494949495,-150.0,-13.078574554248776,0.003806747126387439,0.009104561604660753,-0.0073838260097261535
757.575757575758,4595.959595959595,-150.0,-12.200989228637358,0.003372969668672932,0.008313141600954796,-0.006299123111195121
757.575757575758,4696.969696969696,-150.0,-11.399152008601343,0.003000837879505275,0.007600569380492713,-0.005252320709776559
757.575757575758,4797.979797979799,-150.0,-10.665520666921658,0.002680042853319066,0.006958808725152352,-0.004088058507688324
757.575757575758,4898.989898989899,-150.0,-9.99333206412612,0.002402218142198442,0.006380486707402815,-0.002927569246326719
757.575757575758,5000.0,-150.0,-9.376533453304928,0.002160539488858712,0.006380486707402815,0.001487050538262175
858.5858585858587,-5000.0,-150.0,-2.746962534013944,0.0031119946354846418,0.0013966985305852325,-0.00357215192850439
858.5858585858587,-4898.989898989899,-150.0,-2.623219226578588,0.003294784091667562,0.0013966985305852325,-0.003340671182044371
858.5858585858587,-4797.979797979798,-150.0,-2.464801214703796,0.003481432446751265,0.0017673728971088608,-0.003500355962190507
858.5858585858587,-4696.969696969697,-150.0,-2.2661741968596263,0.003669902084174987,0.0021966665168333013,-0.0037863963571894183
858.5858585858587,-4595.959595959596,-150.0,-2.021030201202119,0.0038574836618106554,0.002692692880400851,-0.0039889610257290205
858.5858585858587,-4494.949494949495,-150.0,-1.7221958371826867,0.004040641034542822,0.0032645020244873083,-0.004302112602058543
858.5858585858587,-4393.939393939394,-150.0,-1.3615348427198346,0.0042148270334693315,0.003922129057074968,-0.004516259558069774
858.5858585858587,-4292.929292929293,-150.0,-0.9298465327230973,0.004374266423316876,0.004676622250296499,-0.004818669255945264
858.5858585858587,-4191.919191919192,-150.0,-0.4167626709427642,0.0045117026389517425,0.005540040201302694,-0.005022923048804967
858.5858585858587,-4090.909090909091,-150.0,0.1893535079441136,0.004618105613365057,0.006525404402610236,-0.005290486012757851
858.5858585858587,-3989.89898989899,-150.0,0.9015008447360713,0.004682339350119204,0.0076465897956508825,-0.0054556777631103275
858.5858585858587,-3888.8888888888887,-150.0,1.73411912322712,0.004690790117684618,0.008918131521983334,-0.005654612986478535
858.5858585858587,-3787.878787878788,-150.0,2.703143576449876,0.004626959569742181,0.010354921240971229,-0.005737055609539731
858.5858585858587,-3686.868686868687,-150.0,3.8260224042314084,0.004471032105731334,0.011971761294025381,-0.0058159343341469966
858.5858585858587,-3585.8585858585857,-150.0,5.121681211606519,0.0041994328111117744,0.013782740111651474,-0.0057512506846373445
858.5858585858587,-3484.848484848485,-150.0,6.610414345979181,0.0037844018050646414,0.015800388315195004,-0.005634479018979187
858.5858585858587,-3383.838383838384,-150.0,8.313678851039853,0.00319362317425284,0.018034573075540725,-0.005331353824185632
858.5858585858587,-3282.8282828282827,-150.0,10.253762442048014,0.0023899621250144756,0.020491090045288592,-0.004913270886424632
858.5858585858587,-3181.818181818182,-150.0,12.453293001603205,0.001331382452389145,0.023169919711806004,-0.004248379373698824
858.5858585858587,-3080.808080808081,-150.0,14.934554303018924,-2.8862763453534423e-05,0.026063131007737547,-0.0033898327514489345
858.5858585858587,-2979.7979797979797,-150.0,17.718571993065336,-0.0017416527270296602,0.029152442573908113,-0.0022069520586937346
858.5858585858587,-2878.787878787879,-150.0,20.82393664118218,-0.0038608987158284536,0.03240649440911322,-0.0007383491122990935
858.5858585858587,-2777.777777777778,-150.0,24.265338540360936,-0.006441775047262816,0.03577794244119612,0.0011431824297281144
858.5858585858587,-2676.7676767676767,-150.0,28.05180380101978,-0.009538134165248147,0.03920056692870879,0.003406081235563017
858.5858585858587,-2575.757575757576,-150.0,32.184644990605136,-0.01319898006628914,0.04258668063164919,0.006166353492455319
858.5858585858587,-2474.747474747475,-150.0,36.655173625595374,-0.017463926498691766,0.04582522758502506,0.009386203607309266
858.5858585858587,-2373.7373737373737,-150.0,41.44226672495363,-0.02235765899504263,0.04878106451120855,0.013155775801268253
858.5858585858587,-2272.7272727272725,-150.0,46.50993413291023,-0.027883559529339425,0.05129599270704241,0.01741110355167183
858.5858585858587,-2171.717171717172,-150.0,51.80509353445715,-0.034016839472391876,0.05319212886618061,0.022195440780747356
858.5858585858587,-2070.7070707070707,-150.0,57.25581875234066,-0.04069774922893483,0.05427813365224158,0.027394454089088395
858.5858585858587,-1969.6969696969695,-150.0,62.77037306016252,-0.04782566426591984,0.05435862302844318,0.03298208249783317
858.5858585858587,-1868.6868686868688,-150.0,68.23735875808676,-0.05525504168566749,0.05324674740348126,0.03877294852246071
858.5858585858587,-1767.6767676767677,-150.0,73.52729172753247,-0.06279433756180437,0.050779441379471185,0.04465857270326062
858.5858585858587,-1666.6666666666665,-150.0,78.49583176404053,-0.0702089048835736,0.046834265534078406,0.05037829976975319
858.5858585858587,-1565.6565656565658,-150.0,82.98875951219478,-0.07722859813080939,0.04134617174064077,0.05575129481002879
858.5858585858587,-1464.6464646464647,-150.0,86.84859373184675,-0.08356027088326269,0.03432205796657701,0.06046631064119984
858.5858585858587,-1363.6363636363635,-150.0,89.92250859635175,-0.08890460303615116,0.025850790031619143,0.06431176106768094
858.5858585858587,-1262.6262626262628,-150.0,92.07097555641627,-0.09297584048297163,0.016106588760479854,0.06698066596984471
858.5858585858587,-1161.6161616161617,-150.0,93.1763649116002,-0.09552224151819667,0.005344373977454985,0.0682956695157386
858.5858585858587,-1060.6060606060605,-150.0,93.15064706701324,-0.0963444978030627,-0.006113226549791118,0.06802051820097715
858.5858585858587,-959.5959595959594,-150.0,91.94136964901614,-0.09530930264362862,-0.017896127932561387,0.06607268841495378
858.5858585858587,-858.5858585858587,-150.0,89.53526768669781,-0.09235565594589187,-0.029611875699130874,0.06233126817227282
858.5858585858587,-757.575757575758,-150.0,85.95917253808061,-0.0874923740278369,-0.0408721173957794,0.05683121494777992
858.5858585858587,-656.5656565656564,-150.0,81.27827427340904,-0.08078643339369347,-0.05131653402023982,0.04956245019649198
858.5858585858587,-555.5555555555557,-150.0,75.59219596833519,-0.07234295609964395,-0.06063050011759219,0.040647107909606
858.5858585858587,-454.54545454545496,-150.0,69.02968839106718,-0.06227857098849281,-0.06855354332082994,0.030133607849849857
858.5858585858587,-353.53535353535335,-150.0,61.74299529746045,-0.05069037000263964,-0.07487689884954882,0.01816692738257786
858.5858585858587,-252.52525252525265,-150.0,53.9030421588351,-0.03762267236077971,-0.07942987136835584,0.004788970721268844
858.5858585858587,-151.51515151515196,-150.0,45.696556637186546,-0.023033423081831,-0.08205616439145562,-0.009882510289842378
858.5858585858587,-50.50505050505035,-150.0,37.32603925147033,-0.006761545037347368,-0.0825828339108783,-0.02583170827057682
858.5858585858587,50.50505050505035,-150.0,29.013155847110124,0.011503685234608884,-0.08078634169054473,-0.042938046912009184
858.5858585858587,151.51515151515196,-150.0,21.005566182673412,0.03224967462227826,-0.07636286747508536,-0.06111282205177955
858.5858585858587,252.52525252525265,-150.0,13.586313932951466,0.05616057544807596,-0.06891429153086195,-0.08004234033500861
858.5858585858587,353.53535353535335,-150.0,7.083487085529583,0.08412314925280223,-0.05796757678202678,-0.09926535852774485
858.5858585858587,454.54545454545496,-150.0,1.8756923608248433,0.1172047420481417,-0.04305307570672266,-0.11785969779043468
858.5858585858587,555.5555555555557,-150.0,-1.6141039663335799,0.15658052515205323,-0.02387318857186296,-0.1344921076241461
858.5858585858587,656.5656565656564,-150.0,-2.9471740173292904,0.20337703774971785,-0.000588179821229487,-0.14715330746537342
858.5858585858587,757.575757575758,-150.0,-1.7329281726425672,0.2583936818044252,0.025784752793574298,-0.15341176250152172
858.5858585858587,858.5858585858587,-150.0,2.2618669510695577,0.3216754016413737,0.052938439551299156,-0.1505842082621814
858.5858585858587,959.5959595959594,-150.0,8.96170608014514,0.3919570537040651,0.07701163657570026,-0.13668610555323307
858.5858585858587,1060.606060606061,-150.0,17.819773329998903,0.46609865444129744,0.09282109670649923,-0.1113910417511988
858.5858585858587,1161.6161616161617,-150.0,27.713442788528823,0.5387672734595585,0.09491217255741725,-0.07741307418035732
858.5858585858587,1262.6262626262624,-150.0,36.99394960422461,0.6027178175947117,0.07944798679444053,-0.04083063183124871
858.5858585858587,1363.636363636364,-150.0,43.76354113084004,0.6499395516361856,0.046338117922273096,-0.010307395745124213
858.5858585858587,1464.6464646464647,-150.0,46.355185548118165,0.6735654789737845,0.00042880876707299576,0.00577818439371311
858.5858585858587,1565.6565656565654,-150.0,43.85016916459216,0.6699087449456195,-0.0493230386699257,0.002507295191544548
858.5858585858587,1666.666666666667,-150.0,36.39093531176954,0.6396883418396286,-0.09270266637678705,-0.019192755529400703
858.5858585858587,1767.6767676767677,-150.0,25.122357775342252,0.5877977000669742,-0.12175482811884797,-0.053174821607083755
858.5858585858587,1868.6868686868684,-150.0,11.794000338264897,0.5217421668164367,-0.13311530144565809,-0.09060507922880563
858.5858585858587,1969.69696969697,-150.0,-1.7696223146896826,0.4495466008618287,-0.12816509401973436,-0.1235188111697115
858.5858585858587,2070.7070707070707,-150.0,-14.097937847540024,0.3780318064320408,-0.11141969726364014,-0.14681006486089437
858.5858585858587,2171.7171717171714,-150.0,-24.278652064920013,0.3119383013842148,-0.08836530968865428,-0.15891544932332535
858.5858585858587,2272.727272727273,-150.0,-31.949515562419677,0.25386051669670123,-0.06378811399976761,-0.16077352074302545
858.5858585858587,2373.7373737373737,-150.0,-37.16513974164074,0.20467097744741003,-0.0409896621839994,-0.15481814851155729
858.5858585858587,2474.7474747474744,-150.0,-40.23025539757107,0.16409908226373568,-0.021739935264266805,-0.14368431786194835
858.5858585858587,2575.757575757576,-150.0,-41.55704585563404,0.131250528884948,-0.006620532170239247,-0.12981728894357858
858.5858585858587,2676.7676767676767,-150.0,-41.56773664408405,0.10498343549130672,0.004537416191855995,-0.11495848407630395
858.5858585858587,2777.7777777777774,-150.0,-40.64039611990555,0.0841400272137676,0.012282147935819178,-0.10039117961175584
858.5858585858587,2878.787878787879,-150.0,-39.08649463684785,0.06766740447513575,0.017287571237377595,-0.0867692110680292
858.5858585858587,2979.7979797979797,-150.0,-37.1479574860919,0.054665899612438555,0.020207313352902264,-0.07452787756063274
858.5858585858587,3080.8080808080813,-150.0,-35.00420911100901,0.044395999467356805,0.021606248914497257,-0.06371449230013991
858.5858585858587,3181.818181818182,-150.0,-32.78305871548639,0.036264772950787096,0.021939509254206874,-0.05438244891919937
858.5858585858587,3282.8282828282827,-150.0,-30.571985019250047,0.029804350875271474,0.021556604051938058,-0.046345748418631844
858.5858585858587,3383.8383838383834,-150.0,-28.42818921004436,0.02464920245935315,0.020716428451941115,-0.039546590954877225
858.5858585858587,3484.848484848484,-150.0,-26.386847958251842,0.02051538238286151,0.019605167443730507,-0.03374460574186246
858.5858585858587,3585.8585858585866,-150.0,-24.467549322422034,0.01718291896417662,0.01835317253447097,-0.028883616884500703
858.5858585858587,3686.8686868686873,-150.0,-22.679136335126394,0.01448149068629984,0.01704924794779999,-0.024732486652318964
858.5858585858587,3787.878787878788,-150.0,-21.023256807714965,0.012279078676598583,0.015752020478868832,-0.021271172858855426
858.5858585858587,3888.8888888888887,-150.0,-19.496909975758953,0.010473124005862406,0.014498635382896747,-0.018291382518767333
858.5858585858587,3989.8989898989894,-150.0,-18.094239558644915,0.008983707274121589,0.013311225453792127,-0.01581280936860002
858.5858585858587,4090.90909090909,-150.0,-16.807773520447412,0.007748319759544714,0.012201625680510647,-0.01364680966457277
858.5858585858587,4191.919191919193,-150.0,-15.62926467369327,0.006717867227331444,0.011174753940315588,-0.011845523886935012
858.5858585858587,4292.929292929293,-150.0,-14.550247471898809,0.005853618943630008,0.010231001897104415,-0.01023454042818199
858.5858585858587,4393.939393939394,-150.0,-13.562395603571165,0.005124877186125947,0.009367904367296245,-0.008883940598070402
858.5858585858587,4494.949494949495,-150.0,-12.657741539111688,0.0045071942547176645,0.008581289773587457,-0.007634827276129462
858.5858585858587,4595.959595959595,-150.0,-11.828801709917133,0.003981005061577501,0.007866061472217316,-0.00653855982775611
858.5858585858587,4696.969696969696,-150.0,-11.068638211391018,0.0035305752745881575,0.0072167189927814235,-0.005479279348269014
858.5858585858587,4797.979797979799,-150.0,-10.370878681072401,0.0031431894011490994,0.006627697662961976,-0.004321571315045869
858.5858585858587,4898.989898989899,-150.0,-9.72970939059062,0.0028085217183686814,0.0060935825893111825,-0.0031642616078155317
858.5858585858587,5000.0,-150.0,-9.13985189535297,0.0025181469280459476,0.0060935825893111825,0.0010980194481663996
959.5959595959594,-5000.0,-150.0,-2.440425611307241,0.0029548789481986127,0.0015684643189127637,-0.0036555647090763164
959.5959595959594,-4898.989898989899,-150.0,-2.299443277361959,0.003113810302643792,0.0015684643189127637,-0.0032864787912541466
959.5959595959594,-4797.979797979798,-150.0,-2.123564132739006,0.0032734450171253964,0.0019402232950522847,-0.0034113715917435975
959.5959595959594,-4696.969696969697,-150.0,-1.9074789753311943,0.0034314049258712246,0.002368031983029003,-0.0036612833910782856
959.5959595959594,-4595.959595959596,-150.0,-1.6451738331371872,0.0035846278142624886,0.0028592461677140225,-0.0038367204579834654
959.5959595959594,-4494.949494949495,-150.0,-1.329853486904119,0.0037292214793691243,0.00342199346604349,-0.004121645157094371
959.5959595959594,-4393.939393939394,-150.0,-0.95386202181527,0.0038602928864950427,0.004065193281619138,-0.0043094648903464605
959.5959595959594,-4292.929292929293,-150.0,-0.5086023189002528,0.003971750000228742,0.004798553522270555,-0.0045847777008822515
959.5959595959594,-4191.919191919192,-150.0,0.015542730158579418,0.00405607440646428,0.005632534230534404,-0.004762480763187504
959.5959595959594,-4090.909090909091,-150.0,0.6292833842380108,0.004104063822219114,0.006578265654670265,-0.005003541111349506
959.5959595959594,-3989.89898989899,-150.0,1.3444852866576227,0.004104545184571968,0.0076474052669337,-0.005143285069964358
959.5959595959594,-3888.8888888888887,-150.0,2.174213741194314,0.004044061431764498,0.008851914883957493,-0.005318538428358414
959.5959595959594,-3787.878787878788,-150.0,3.1327509197803485,0.003906538592474669,0.010203735515420297,-0.005380417700774801
959.5959595959594,-3686.868686868687,-150.0,4.2355744513802325,0.00367294467066234,0.011714334142888166,-0.005443697892957316
959.5959595959594,-3585.8585858585857,-150.0,5.499283069858766,0.0033209583535229385,0.013394093769027402,-0.005370611170808207
959.5959595959594,-3484.848484848485,-150.0,6.941451980476677,0.0028246740536061184,0.015251516470995041,-0.005255885459012415
959.5959595959594,-3383.838383838384,-150.0,8.580397508443623,0.002154380406291141,0.0172922098263682,-0.004968923156274958
959.5959595959594,-3282.8282828282827,-150.0,10.434827702975303,0.0012764620708024602,0.01951763128116569,-0.004586233847955801
959.5959595959594,-3181.818181818182,-150.0,12.52335332282053,0.0001534891786441646,0.021923574477184363,-0.003981652168567605
959.5959595959594,-3080.808080808081,-150.0,14.863832647861033,-0.0012554258412888972,0.024498398232200784,-0.003215786128332251
959.5959595959594,-2979.7979797979797,-150.0,17.472524682861092,-0.0029939096989803665,0.027221024892890043,-0.0021661079512542316
959.5959595959594,-2878.787878787879,-150.0,20.363029595919627,-0.005107142350703272,0.030058772086667632,-0.0008812542122318755
959.5959595959594,-2777.777777777778,-150.0,23.545003892288896,-0.007640094227740935,0.03296513167006141,0.0007554041889487528
959.5959595959594,-2676.7676767676767,-150.0,27.022652155527993,-0.010635085485943585,0.03587767153240651,0.002700221793363245
959.5959595959594,-2575.757575757576,-150.0,30.79301834328011,-0.014128593230110101,0.03871630686751996,0.005057320402498219
959.5959595959594,-2474.747474747475,-150.0,34.84412829038051,-0.018147284893971258,0.04138226076050508,0.007776701480668048
959.5959595959594,-2373.7373737373737,-150.0,39.153071022170025,-0.02270333895983936,0.043758097768856204,0.010938229034788933
959.5959595959594,-2272.7272727272725,-150.0,43.68414804166459,-0.027789230526555065,0.045709251595097186,0.014469626629104776
959.5959595959594,-2171.717171717172,-150.0,48.3872632636038,-0.03337230558349267,0.04708745739711346,0.018410579769517793
959.5959595959594,-2070.7070707070707,-150.0,53.19676569764711,-0.03938963203157039,0.04773641740219882,0.02264838483128865
959.5959595959594,-1969.6969696969695,-150.0,58.03098395091669,-0.04574377398207422,0.04749985533334018,0.027166709921953296
959.5959595959594,-1868.6868686868688,-150.0,62.79269606801886,-0.052300253316136844,0.04623184180713539,0.03179820948856839
959.5959595959594,-1767.6767676767677,-150.0,67.3707499725602,-0.05888749481464229,0.04380891033856356,0.0364628356249529
959.5959595959594,-1666.6666666666665,-150.0,71.64298098490039,-0.06529995342574497,0.04014307050921742,0.040937586170314684
959.5959595959594,-1565.6565656565658,-150.0,75.48046118654352,-0.07130486136100105,0.03519443021171732,0.04508862342531234
959.5959595959594,-1464.6464646464647,-150.0,78.75296688625743,-0.0766526030206162,0.028981855979462068,0.04865750391107631
959.5959595959594,-1363.6363636363635,-150.0,81.33538158643485,-0.08109016260436606,0.021590029652680295,0.05148890231525563
959.5959595959594,-1262.6262626262628,-150.0,83.11458903831405,-0.08437647450144464,0.013171481456902445,0.053329902434526545
959.5959595959594,-1161.6161616161617,-150.0,83.99628693126363,-0.08629795976938524,0.003942723856222114,0.05405135381116014
959.5959595959594,-1060.6060606060605,-150.0,83.91109890825791,-0.08668218552897389,-0.005825566881539872,0.05345362817177855
959.5959595959594,-959.5959595959594,-150.0,82.81940473297274,-0.08540754589206531,-0.015823396711235088,0.05147698105490686
959.5959595959594,-858.5858585858587,-150.0,80.7144531080084,-0.08240717883637329,-0.025719451091149995,0.04800655111335393
959.5959595959594,-757.575757575758,-150.0,77.62355602768992,-0.07766596279618983,-0.035179637227815475,0.043068316887096184
959.5959595959594,-656.5656565656564,-150.0,73.6074556882477,-0.07121025509899254,-0.043883212650529704,0.03662986499661684
959.5959595959594,-555.5555555555557,-150.0,68.75826054273442,-0.06309086429271117,-0.051533639331695094,0.028783895556191735
959.5959595959594,-454.54545454545496,-150.0,63.196619459622426,-0.05336041137815364,-0.05786182567491428,0.019548010659451824
959.5959595959594,-353.53535353535335,-150.0,57.069002830630524,-0.04204660720738876,-0.06262027019603073,0.00904456585702374
959.5959595959594,-252.52525252525265,-150.0,50.54605982406066,-0.029123028310046924,-0.06556769472761263,-0.0026905576443310335
959.5959595959594,-151.51515151515196,-150.0,43.823003895759285,-0.014478801973968475,-0.06644502355805673,-0.015516870216157346
959.5959595959594,-50.50505050505035,-150.0,37.12282274162496,0.0021115779517041884,-0.06494517085204653,-0.029355505193962326
959.5959595959594,50.50505050505035,-150.0,30.70276735999231,0.0210169713743206,-0.060681431877532624,-0.04396573609577992
959.5959595959594,151.51515151515196,-150.0,24.86394761485069,0.0427746759295429,-0.053162993617659055,-0.059063543161269993
959.5959595959594,252.52525252525265,-150.0,19.962768649354118,0.06810760270503179,-0.04179199881317203,-0.07403975808272847
959.5959595959594,353.53535353535335,-150.0,16.421119571785635,0.09792531477581852,-0.025905226119468414,-0.08801168796857922
959.5959595959594,454.54545454545496,-150.0,14.729389635320095,0.13329441114352236,-0.004893864122832795,-0.0994828605761929
959.5959595959594,555.5555555555557,-150.0,15.432460153031535,0.17535531207730048,0.02155754395486317,-0.10638238585997958
959.5959595959594,656.5656565656564,-150.0,19.084449020140937,0.2251539810788453,0.05307871022878329,-0.10582456508685224
959.5959595959594,757.575757575758,-150.0,26.1554319164221,0.2833543590010307,0.08807559627772538,-0.09446623666451416
959.5959595959594,858.5858585858587,-150.0,36.87749877321677,0.3498119688240992,0.12315709347983972,-0.06890248108179162
959.5959595959594,959.5959595959594,-150.0,51.03565282144022,0.42303793161246767,0.15280459489186154,-0.027002598772875506
959.5959595959594,1060.606060606061,-150.0,67.74711390288577,0.49967742425676137,0.16973172830680613,0.03062479420510047
959.5959595959594,1161.6161616161617,-150.0,85.32489086321924,0.5742505270444469,0.16637410403036365,0.09878784778958916
959.5959595959594,1262.6262626262624,-150.0,101.35804401002994,0.6394813398411827,0.13753211651565442,0.16730009944474833
959.5959595959594,1363.636363636364,-150.0,113.1091568259777,0.6874459133078691,0.0833329234731751,0.22238471739894472
959.5959595959594,1464.6464646464647,-150.0,118.19297804501481,0.7114179885947922,0.010872037137043346,0.2509460682111406
959.5959595959594,1565.6565656565654,-150.0,115.30552796477434,0.7078051542813649,-0.06696814609671506,0.24542094024057493
959.5959595959594,1666.666666666667,-150.0,104.66405964163803,0.6773047599352943,-0.13553693812629036,0.20723331186483873
959.5959595959594,1767.6767676767677,-150.0,87.92432834330154,0.6246859330123091,-0.18336449938677546,0.1459622481984803
959.5959595959594,1868.6868686868684,-150.0,67.62072643218845,0.5573131302576574,-0.20545113528293346,0.07546633344976533
959.5959595959594,1969.69696969697,-150.0,46.41904848816347,0.48314871299824774,-0.20350927686970469,0.008646916673080743
959.5959595959594,2070.7070707070707,-150.0,26.507741205985486,0.40907383969545885,-0.1837333483558453,-0.04573180496740076
959.5959595959594,2171.7171717171714,-150.0,9.301200335467447,0.339993195410003,-0.15378634210851808,-0.08411448350073489
959.5959595959594,2272.727272727273,-150.0,-4.560206694725237,0.27871392191503513,-0.12045842680896515,-0.10687171443345213
959.5959595959594,2373.7373737373737,-150.0,-15.03383538351541,0.22631383327053514,-0.08854573234920145,-0.11679384306408422
959.5959595959594,2474.7474747474744,-150.0,-22.448233431937652,0.1826843994507619,-0.06074890749921562,-0.11731426298230802
959.5959595959594,2575.757575757576,-150.0,-27.306341949013515,0.14703766515916034,-0.038116588178294816,-0.11178574085281298
959.5959595959594,2676.7676767676767,-150.0,-30.148554276037615,0.11828635037766627,-0.020629476658352533,-0.10278051658830349
959.5959595959594,2777.7777777777774,-150.0,-31.473912991104935,0.09528735054958859,-0.007702643852737084,-0.09226562357417352
959.5959595959594,2878.787878787879,-150.0,-31.704643943257228,0.07697577139465434,0.0014656644669339683,-0.08141913195406048
959.5959595959594,2979.7979797979797,-150.0,-31.177819159401103,0.06242464883883502,0.0076883911844251975,-0.07106361483763685
959.5959595959594,3080.8080808080813,-150.0,-30.15143360296931,0.05086022777862979,0.011688276458448783,-0.06152192205254366
959.5959595959594,3181.818181818182,-150.0,-28.81655118799731,0.04165386755326266,0.014061395113398326,-0.0530422526525694
959.5959595959594,3282.8282828282827,-150.0,-27.310747721474698,0.03430373372481915,0.01527597956215688,-0.04557183135663141
959.5959595959594,3383.8383838383834,-150.0,-25.7304947107939,0.028413700744136388,0.015687443507913706,-0.03914608819590212
959.5959595959594,3484.848484848484,-150.0,-24.141567214825464,0.023673211010667234,0.015558696329083481,-0.03358636086978663
959.5959595959594,3585.8585858585866,-150.0,-22.587323735221478,0.019839680008113026,0.015080214998272659,-0.02888058088507786
959.5959595959594,3686.8686868686873,-150.0,-21.09505913436634,0.01672387590484052,0.014387507850931663,-0.024825219711146575
959.5959595959594,3787.878787878788,-150.0,-19.68075649260902,0.014178137006537368,0.013575298006568147,-0.021421572093939092
959.5959595959594,3888.8888888888887,-150.0,-18.352574688595,0.012087058588400682,0.01270856281378319,-0.018472882899006938
959.5959595959594,3989.8989898989894,-150.0,-17.113370065582114,0.010360221793003131,0.011830885887182828,-0.016010005545473563
959.5959595959594,4090.90909090909,-150.0,-15.962496731588367,0.008926559969097714,0.010970651142820082,-0.013848038554159857
959.5959595959594,4191.919191919193,-150.0,-14.89707690541644,0.0077300127285503985,0.010145569471147593,-0.012046184755276131
959.5959595959594,4292.929292929293,-150.0,-13.912886737417136,0.006726180245957322,0.009365949581521656,-0.010429520632606552
959.5959595959594,4393.939393939394,-150.0,-13.00496587884641,0.005879748541832213,0.008637039561401043,-0.00907447336561139
959.5959595959594,4494.949494949495,-150.0,-12.16803026036642,0.005162506373710257,0.007960689480112306,-0.007818367714242092
959.5959595959594,4595.959595959595,-150.0,-11.396745781854024,0.004551815087240748,0.0073365226208252894,-0.006721479458652192
959.5959595959594,4696.969696969696,-150.0,-10.685904478381513,0.004029425074435813,0.006762753720064311,-0.005659433104474568
959.5959595959594,4797.979797979799,-150.0,-10.03053290911376,0.0035805576262164804,0.006236755168932876,-0.004517925084605246
959.5959595959594,4898.989898989899,-150.0,-9.425953939203154,0.0031931903065218407,0.005755444234299663,-0.0033727440170478224
959.5959595959594,5000.0,-150.0,-8.867816902184535,0.002857498743026101,0.005755444234299663,0.0007054908087055697
1060.606060606061,-5000.0,-150.0,-2.1500172919536182,0.0027937391495601593,0.001715264599512016,-0.003739077618426046
