x,y,z,data
   4550.00000     ,   250.000000     ,   54.9375000     ,   1.63297206E-02
   4650.00000     ,   250.000000     ,   54.9375000     ,   0.00000000    
   4750.00000     ,   250.000000     ,   54.9375000     ,   0.00000000    
   4850.00000     ,   250.000000     ,   54.9375000     ,   5.90179414E-02
   4950.00000     ,   250.000000     ,   54.9375000     ,   1.38208456E-02
   5050.00000     ,   250.000000     ,   54.9375000     ,   4.08305526E-02
   5150.00000     ,   250.000000     ,   54.9375000     ,   4.71904613E-02
   5250.00000     ,   250.000000     ,   54.9375000     ,   0.00000000    
   5350.00000     ,   250.000000     ,   54.9375000     ,   2.43567191E-02
   5450.00000     ,   250.000000     ,   54.9375000     ,   8.47810600E-03
   5550.00000     ,   250.000000     ,   54.9375000     ,   0.00000000    
   5650.00000     ,   250.000000     ,   54.9375000     ,   0.00000000    
   5750.00000     ,   250.000000     ,   54.9375000     ,   5.27849160E-02
   5850.00000     ,   250.000000     ,   54.9375000     ,   4.57717404E-02
   5950.00000     ,   250.000000     ,   54.9375000     ,   2.06474904E-02
   50.0000000     ,   350.000000     ,   54.9375000     ,   0.00000000    
   150.000000     ,   350.000000     ,   54.9375000     ,   0.00000000    
   250.000000     ,   350.000000     ,   54.9375000     ,   0.00000000    
   350.000000     ,   350.000000     ,   54.9375000     ,   0.00000000    
   450.000000     ,   350.000000     ,   54.9375000     ,   0.00000000    
   550.000000     ,   350.000000     ,   54.9375000     ,   2.98123900E-02
   650.000000     ,   350.000000     ,   54.9375000     ,   2.38412881    
   750.000000     ,   350.000000     ,   54.9375000     ,  0.532271445    
   850.000000     ,   350.000000     ,   54.9375000     ,   0.00000000    
   950.000000     ,   350.000000     ,   54.9375000     ,  0.146673173    
   1050.00000     ,   350.000000     ,   54.9375000     ,   8.75372663E-02
   1150.00000     ,   350.000000     ,   54.9375000     ,   1.12900306E-02
   1250.00000     ,   350.000000     ,   54.9375000     ,   0.00000000    
   1350.00000     ,   350.000000     ,   54.9375000     ,   0.00000000    
   1450.00000     ,   350.000000     ,   54.9375000     ,   0.00000000    
   1550.00000     ,   350.000000     ,   54.9375000     ,   0.00000000    
   1650.00000     ,   350.000000     ,   54.9375000     ,   7.53793400E-03
   1750.00000     ,   350.000000     ,   54.9375000     ,   2.90781669E-02
   1850.00000     ,   350.000000     ,   54.9375000     ,   4.93716300E-02
   1950.00000     ,   350.000000     ,   54.9375000     ,   2.32409406E-02
   2050.00000     ,   350.000000     ,   54.9375000     ,   0.00000000    
   2150.00000     ,   350.000000     ,   54.9375000     ,   0.00000000    
   2250.00000     ,   350.000000     ,   54.9375000     ,   3.95617038E-02
   2350.00000     ,   350.000000     ,   54.9375000     ,   1.44186169E-02
   2450.00000     ,   350.000000     ,   54.9375000     ,   0.00000000    
   2550.00000     ,   350.000000     ,   54.9375000     ,   3.62468287E-02
   2650.00000     ,   350.000000     ,   54.9375000     ,   4.04042937E-02
   2750.00000     ,   350.000000     ,   54.9375000     ,   0.00000000    
   2850.00000     ,   350.000000     ,   54.9375000     ,   8.26323181E-02
   2950.00000     ,   350.000000     ,   54.9375000     ,   0.00000000    
   3050.00000     ,   350.000000     ,   54.9375000     ,   0.00000000    
   3150.00000     ,   350.000000     ,   54.9375000     ,   0.00000000    
   3250.00000     ,   350.000000     ,   54.9375000     ,   3.35369483E-02
   3350.00000     ,   350.000000     ,   54.9375000     ,   0.00000000    
   3450.00000     ,   350.000000     ,   54.9375000     ,   0.00000000    
   3550.00000     ,   350.000000     ,   54.9375000     ,   8.64822417E-03
   3650.00000     ,   350.000000     ,   54.9375000     ,   1.00073535E-02
   3750.00000     ,   350.000000     ,   54.9375000     ,   5.55840097E-02
   3850.00000     ,   350.000000     ,   54.9375000     ,   0.00000000    
   3950.00000     ,   350.000000     ,   54.9375000     ,   2.56074332E-02
   4050.00000     ,   350.000000     ,   54.9375000     ,   0.00000000    
   4150.00000     ,   350.000000     ,   54.9375000     ,   1.74543876E-02
   4250.00000     ,   350.000000     ,   54.9375000     ,   0.00000000    
   4350.00000     ,   350.000000     ,   54.9375000     ,   0.00000000    
   4450.00000     ,   350.000000     ,   54.9375000     ,   6.17665723E-02
   4550.00000     ,   350.000000     ,   54.9375000     ,   0.00000000    
   4650.00000     ,   350.000000     ,   54.9375000     ,   2.60573402E-02
   4750.00000     ,   350.000000     ,   54.9375000     ,   3.88419516E-02
   4850.00000     ,   350.000000     ,   54.9375000     ,   6.60499185E-02
   4950.00000     ,   350.000000     ,   54.9375000     ,   8.09147023E-03
   5050.00000     ,   350.000000     ,   54.9375000     ,   3.67026925E-02
   5150.00000     ,   350.000000     ,   54.9375000     ,   0.00000000    
   5250.00000     ,   350.000000     ,   54.9375000     ,   8.88198093E-02
   5350.00000     ,   350.000000     ,   54.9375000     ,   2.64362246E-02
   5450.00000     ,   350.000000     ,   54.9375000     ,   0.00000000    
   5550.00000     ,   350.000000     ,   54.9375000     ,   6.88273311E-02
