x,y,data
4400,500,13.2379227
4500,500,8.16815662
4600,500,3.80228829
4700,500,0.472375333
4800,500,-1.93531609
4900,500,-3.60058331
5000,500,-4.67488289
5100,500,-5.34804201
5200,500,-5.74380779
5300,500,-5.93479586
5400,500,-5.9703598
5500,500,-5.93792009
5600,500,-5.83984327
5700,500,-5.67196703
5800,500,-5.50082684
5900,500,-5.31829643
6000,500,-5.13901949
