x,z,data
   7050.00000     ,   2753.62500     ,   7.40001677E-04
   7150.00000     ,   2753.62500     ,   7.95088417E-04
   7250.00000     ,   2753.62500     ,   5.45868999E-04
   7350.00000     ,   2753.62500     ,   5.44804381E-04
   7450.00000     ,   2753.62500     ,   6.11125841E-04
   7550.00000     ,   2753.62500     ,   4.43314115E-04
   7650.00000     ,   2753.62500     ,   4.97502100E-04
   7750.00000     ,   2753.62500     ,   8.95365551E-02
   7850.00000     ,   2753.62500     ,   4.33157235E-02
   7950.00000     ,   2753.62500     ,   6.57900411E-04
   8050.00000     ,   2753.62500     ,   6.90940544E-02
   8150.00000     ,   2753.62500     ,   1.23292196E-03
   8250.00000     ,   2753.62500     ,   1.69733586E-03
   8350.00000     ,   2753.62500     ,   2.19844864E-03
   8450.00000     ,   2753.62500     ,   2.82112858E-03
   8550.00000     ,   2753.62500     ,   3.48444306E-03
   8650.00000     ,   2753.62500     ,  0.167403504    
   8750.00000     ,   2753.62500     ,   4.13096976E-03
   8850.00000     ,   2753.62500     ,  0.139578968    
   8950.00000     ,   2753.62500     ,   4.92893159E-03
   9050.00000     ,   2753.62500     ,   5.01417462E-03
   9150.00000     ,   2753.62500     ,   5.10652456E-03
   9250.00000     ,   2753.62500     ,   5.20276325E-03
   9350.00000     ,   2753.62500     ,   4.84092394E-03
   9450.00000     ,   2753.62500     ,   4.77436744E-03
   9550.00000     ,   2753.62500     ,   4.63432306E-03
   9650.00000     ,   2753.62500     ,   4.19289898E-03
   9750.00000     ,   2753.62500     ,  0.269943774    
   9850.00000     ,   2753.62500     ,   2.37336243E-03
   9950.00000     ,   2753.62500     ,  0.106793091    
   10050.0000     ,   2753.62500     ,   1.37420511E-03
   10150.0000     ,   2753.62500     ,   6.51888025E-04
   10250.0000     ,   2753.62500     ,   6.50612114E-04
   10350.0000     ,   2753.62500     ,  0.100254349    
   10450.0000     ,   2753.62500     ,   9.87259671E-02
   10550.0000     ,   2753.62500     ,   6.46276691E-04
   10650.0000     ,   2753.62500     ,   6.61581680E-02
   10750.0000     ,   2753.62500     ,   8.01721588E-02
   10850.0000     ,   2753.62500     ,   2.49255095E-02
   10950.0000     ,   2753.62500     ,   6.15299447E-04
   11050.0000     ,   2753.62500     ,   6.29584417E-02
   11150.0000     ,   2753.62500     ,   5.73019730E-04
   11250.0000     ,   2753.62500     ,   5.49888297E-04
   11350.0000     ,   2753.62500     ,   2.30102278E-02
   11450.0000     ,   2753.62500     ,   7.62944967E-02
   11550.0000     ,   2753.62500     ,   4.83932090E-04
   11650.0000     ,   2753.62500     ,  0.112527989    
   11750.0000     ,   2753.62500     ,   9.22413394E-02
   11850.0000     ,   2753.62500     ,  0.107238166    
   11950.0000     ,   2753.62500     ,   3.74657218E-04
   12050.0000     ,   2753.62500     ,   3.37792037E-04
   12150.0000     ,   2753.62500     ,   3.14658013E-04
   12250.0000     ,   2753.62500     ,   4.45630513E-02
   12350.0000     ,   2753.62500     ,   2.50119774E-04
   12450.0000     ,   2753.62500     ,   2.14218890E-04
   12550.0000     ,   2753.62500     ,   1.94225315E-04
   12650.0000     ,   2753.62500     ,   4.31070030E-02
   12750.0000     ,   2753.62500     ,   1.46956882E-04
   12850.0000     ,   2753.62500     ,   1.27984764E-04
   12950.0000     ,   2753.62500     ,   1.48494437E-04
   13050.0000     ,   2753.62500     ,   2.11612234E-04
   13150.0000     ,   2753.62500     ,   4.49757613E-02
   13250.0000     ,   2753.62500     ,   3.01183609E-04
   13350.0000     ,   2753.62500     ,   9.29606557E-02
   13450.0000     ,   2753.62500     ,   1.53881102E-03
   13550.0000     ,   2753.62500     ,   8.12377110E-02
   13650.0000     ,   2753.62500     ,   4.73982934E-03
   13750.0000     ,   2753.62500     ,   6.79089082E-03
   13850.0000     ,   2753.62500     ,   8.68079532E-03
   13950.0000     ,   2753.62500     ,   3.58683877E-02
   14050.0000     ,   2753.62500     ,  0.106538743    
   14150.0000     ,   2753.62500     ,   1.46637177E-02
   14250.0000     ,   2753.62500     ,  0.103440829    
   14350.0000     ,   2753.62500     ,   6.55982569E-02
   14450.0000     ,   2753.62500     ,  0.244816169    
   14550.0000     ,   2753.62500     ,   2.16166805E-02
   14650.0000     ,   2753.62500     ,   2.32005324E-02
   14750.0000     ,   2753.62500     ,   2.51338370E-02
   14850.0000     ,   2753.62500     ,   2.68624630E-02
   14950.0000     ,   2753.62500     ,   2.77699884E-02
   50.0000000     ,   2853.57471     ,   2.08487324E-02
   150.000000     ,   2853.57471     ,   8.41057450E-02
   250.000000     ,   2853.57471     ,   3.01228394E-03
   350.000000     ,   2853.57471     ,   2.70981132E-03
   450.000000     ,   2853.57471     ,   2.64266855E-03
   550.000000     ,   2853.57471     ,   3.09877973E-02
   650.000000     ,   2853.57471     ,   2.14118580E-03
   750.000000     ,   2853.57471     ,   3.34554864E-03
   850.000000     ,   2853.57471     ,   1.36005890E-03
   950.000000     ,   2853.57471     ,  0.105152205    
   1050.00000     ,   2853.57471     ,   1.26873411E-03
   1150.00000     ,   2853.57471     ,   4.45550308E-02
   1250.00000     ,   2853.57471     ,   3.57687324E-02
   1350.00000     ,   2853.57471     ,   9.50417132E-04
   1450.00000     ,   2853.57471     ,  0.113102831    
   1550.00000     ,   2853.57471     ,   2.15885919E-02
   1650.00000     ,   2853.57471     ,   7.05746412E-02
   1750.00000     ,   2853.57471     ,   5.69978787E-04
   1850.00000     ,   2853.57471     ,  0.152244121    
   1950.00000     ,   2853.57471     ,  0.481044352    
   2050.00000     ,   2853.57471     ,  0.422607481    
   2150.00000     ,   2853.57471     ,  0.329068154    
   2250.00000     ,   2853.57471     ,  0.569120169    
   2350.00000     ,   2853.57471     ,  0.510938227    
   2450.00000     ,   2853.57471     ,  0.435792029    
   2550.00000     ,   2853.57471     ,  0.473463595    
   2650.00000     ,   2853.57471     ,  0.653798938    
   2750.00000     ,   2853.57471     ,  0.574571431    
   2850.00000     ,   2853.57471     ,  0.705873609    
   2950.00000     ,   2853.57471     ,  0.677563310    
   3050.00000     ,   2853.57471     ,   3.19293477E-02
   3150.00000     ,   2853.57471     ,   3.51284221E-02
   3250.00000     ,   2853.57471     ,  0.213049889    
   3350.00000     ,   2853.57471     ,   4.16646488E-02
   3450.00000     ,   2853.57471     ,   4.50524166E-02
   3550.00000     ,   2853.57471     ,   4.79545146E-02
   3650.00000     ,   2853.57471     ,  0.314559311    
   3750.00000     ,   2853.57471     ,  0.155194283    
   3850.00000     ,   2853.57471     ,  0.130080178    
   3950.00000     ,   2853.57471     ,  0.191581726    
   4050.00000     ,   2853.57471     ,  0.164446354    
   4150.00000     ,   2853.57471     ,   7.13304058E-02
   4250.00000     ,   2853.57471     ,   5.98831847E-02
   4350.00000     ,   2853.57471     ,  0.243843079    
   4450.00000     ,   2853.57471     ,  0.260646373    
   4550.00000     ,   2853.57471     ,   5.92568927E-02
   4650.00000     ,   2853.57471     ,  0.208606437    
   4750.00000     ,   2853.57471     ,   9.23324227E-02
   4850.00000     ,   2853.57471     ,  0.278374851    
   4950.00000     ,   2853.57471     ,  0.182672545    
   5050.00000     ,   2853.57471     ,   5.01904152E-02
   5150.00000     ,   2853.57471     ,   4.71985079E-02
   5250.00000     ,   2853.57471     ,   4.47234996E-02
   5350.00000     ,   2853.57471     ,  0.287983447    
   5450.00000     ,   2853.57471     ,   3.80619988E-02
   5550.00000     ,   2853.57471     ,  0.114903875    
   5650.00000     ,   2853.57471     ,   3.21785733E-02
   5750.00000     ,   2853.57471     ,   7.17002302E-02
   5850.00000     ,   2853.57471     ,   2.55253855E-02
   5950.00000     ,   2853.57471     ,  0.214000925    
   6050.00000     ,   2853.57471     ,   5.04233837E-02
   6150.00000     ,   2853.57471     ,  0.338487297    
   6250.00000     ,   2853.57471     ,   1.37364119E-02
   6350.00000     ,   2853.57471     ,  0.135887697    
   6450.00000     ,   2853.57471     ,  0.121013649    
   6550.00000     ,   2853.57471     ,   5.91743831E-03
   6650.00000     ,   2853.57471     ,   3.95467272E-03
   6750.00000     ,   2853.57471     ,  0.170158401    
   6850.00000     ,   2853.57471     ,   6.76115975E-04
   6950.00000     ,   2853.57471     ,   6.23141939E-04
   7050.00000     ,   2853.57471     ,   6.36453703E-02
   7150.00000     ,   2853.57471     ,   5.43953676E-04
   7250.00000     ,   2853.57471     ,   4.10254747E-02
   7350.00000     ,   2853.57471     ,   1.09522818E-02
   7450.00000     ,   2853.57471     ,   6.23176456E-04
   7550.00000     ,   2853.57471     ,   5.58699109E-02
   7650.00000     ,   2853.57471     ,  0.117965803    
   7750.00000     ,   2853.57471     ,   4.78285016E-04
   7850.00000     ,   2853.57471     ,   4.38911287E-04
   7950.00000     ,   2853.57471     ,   5.16529344E-02
   8050.00000     ,   2853.57471     ,  0.112917557    
   8150.00000     ,   2853.57471     ,   5.91528937E-02
   8250.00000     ,   2853.57471     ,   1.35966996E-03
   8350.00000     ,   2853.57471     ,   1.81492639E-03
   8450.00000     ,   2853.57471     ,   2.44996743E-03
   8550.00000     ,   2853.57471     ,   2.99301674E-03
   8650.00000     ,   2853.57471     ,   7.28362054E-02
   8750.00000     ,   2853.57471     ,   5.45205176E-02
   8850.00000     ,   2853.57471     ,   4.22086241E-03
   8950.00000     ,   2853.57471     ,   4.41072648E-03
   9050.00000     ,   2853.57471     ,   6.07977100E-02
   9150.00000     ,   2853.57471     ,  0.142168254    
   9250.00000     ,   2853.57471     ,   4.52160975E-03
   9350.00000     ,   2853.57471     ,   4.56516445E-03
   9450.00000     ,   2853.57471     ,   2.18519140E-02
   9550.00000     ,   2853.57471     ,   4.65207174E-02
   9650.00000     ,   2853.57471     ,   3.68532427E-02
   9750.00000     ,   2853.57471     ,  0.154355779    
   9850.00000     ,   2853.57471     ,   2.52991030E-03
   9950.00000     ,   2853.57471     ,   1.80507393E-03
   10050.0000     ,   2853.57471     ,   5.68125397E-02
   10150.0000     ,   2853.57471     ,   6.35170490E-02
   10250.0000     ,   2853.57471     ,   6.60527963E-04
   10350.0000     ,   2853.57471     ,   1.14284735E-02
   10450.0000     ,   2853.57471     ,   6.57458964E-04
   10550.0000     ,   2853.57471     ,   6.53133786E-04
   10650.0000     ,   2853.57471     ,   6.47208188E-04
   10750.0000     ,   2853.57471     ,   6.30726689E-04
   10850.0000     ,   2853.57471     ,   4.00764532E-02
   10950.0000     ,   2853.57471     ,   6.10209187E-04
   11050.0000     ,   2853.57471     ,   8.36126432E-02
   11150.0000     ,   2853.57471     ,   3.03432886E-02
   11250.0000     ,   2853.57471     ,   5.61303634E-04
   11350.0000     ,   2853.57471     ,   5.34992374E-04
   11450.0000     ,   2853.57471     ,   5.14661951E-04
   11550.0000     ,   2853.57471     ,   6.13201819E-02
   11650.0000     ,   2853.57471     ,   4.65619320E-04
   11750.0000     ,   2853.57471     ,   1.47873117E-02
   11850.0000     ,   2853.57471     ,   4.05718398E-04
   11950.0000     ,   2853.57471     ,   3.75332747E-04
   12050.0000     ,   2853.57471     ,   3.48214060E-04
   12150.0000     ,   2853.57471     ,   3.48714106E-02
   12250.0000     ,   2853.57471     ,  0.162336797    
   12350.0000     ,   2853.57471     ,   2.52206490E-04
   12450.0000     ,   2853.57471     ,   4.43842821E-03
   12550.0000     ,   2853.57471     ,   1.99896895E-04
   12650.0000     ,   2853.57471     ,   1.82611009E-04
   12750.0000     ,   2853.57471     ,   1.48144638E-04
   12850.0000     ,   2853.57471     ,  0.111359254    
   12950.0000     ,   2853.57471     ,   5.66351935E-02
   13050.0000     ,   2853.57471     ,   1.84514123E-04
   13150.0000     ,   2853.57471     ,   7.64474459E-03
   13250.0000     ,   2853.57471     ,  0.114395745    
   13350.0000     ,   2853.57471     ,   3.05219218E-02
   13450.0000     ,   2853.57471     ,   2.72132433E-03
   13550.0000     ,   2853.57471     ,   3.89141729E-03
   13650.0000     ,   2853.57471     ,   5.34819812E-03
   13750.0000     ,   2853.57471     ,   7.08994269E-03
   13850.0000     ,   2853.57471     ,   8.92725866E-03
   13950.0000     ,   2853.57471     ,   4.51822206E-02
   14050.0000     ,   2853.57471     ,   1.31730987E-02
   14150.0000     ,   2853.57471     ,   6.99882582E-02
   14250.0000     ,   2853.57471     ,  0.203172266    
   14350.0000     ,   2853.57471     ,   3.52539346E-02
   14450.0000     ,   2853.57471     ,   2.03544721E-02
   14550.0000     ,   2853.57471     ,  0.132926822    
   14650.0000     ,   2853.57471     ,  0.114807747    
   14750.0000     ,   2853.57471     ,   2.52241604E-02
   14850.0000     ,   2853.57471     ,   2.64629573E-02
   14950.0000     ,   2853.57471     ,  0.144881666    
   50.0000000     ,   2953.52490     ,   3.28931096E-03
   150.000000     ,   2953.52490     ,  0.126402408    
   250.000000     ,   2953.52490     ,   3.03505175E-02
   350.000000     ,   2953.52490     ,   2.24679918E-03
   450.000000     ,   2953.52490     ,   4.04765271E-02
   550.000000     ,   2953.52490     ,  0.102990031    
   650.000000     ,   2953.52490     ,   1.84842851E-03
   750.000000     ,   2953.52490     ,   1.62343623E-03
   850.000000     ,   2953.52490     ,   1.21384324E-03
   950.000000     ,   2953.52490     ,   9.53023497E-04
   1050.00000     ,   2953.52490     ,   6.40758779E-03
   1150.00000     ,   2953.52490     ,   9.74095892E-04
   1250.00000     ,   2953.52490     ,  0.118957579    
   1350.00000     ,   2953.52490     ,   1.04722031E-03
   1450.00000     ,   2953.52490     ,   7.71499425E-02
   1550.00000     ,   2953.52490     ,  0.144259647    
   1650.00000     ,   2953.52490     ,   8.70925141E-04
   1750.00000     ,   2953.52490     ,  0.141943485    
   1850.00000     ,   2953.52490     ,   9.67185944E-02
   1950.00000     ,   2953.52490     ,   8.52302765E-04
   2050.00000     ,   2953.52490     ,  0.435603321    
   2150.00000     ,   2953.52490     ,  0.508870959    
   2250.00000     ,   2953.52490     ,  0.639582336    
   2350.00000     ,   2953.52490     ,  0.589641869    
   2450.00000     ,   2953.52490     ,  0.599047244    
   2550.00000     ,   2953.52490     ,  0.525045991    
   2650.00000     ,   2953.52490     ,  0.776164830    
   2750.00000     ,   2953.52490     ,  0.495339453    
   2850.00000     ,   2953.52490     ,  0.863040984    
   2950.00000     ,   2953.52490     ,  0.604786336    
   3050.00000     ,   2953.52490     ,  0.930578470    
   3150.00000     ,   2953.52490     ,  0.116180092    
   3250.00000     ,   2953.52490     ,   3.93347330E-02
   3350.00000     ,   2953.52490     ,   4.25873101E-02
   3450.00000     ,   2953.52490     ,  0.143340409    
   3550.00000     ,   2953.52490     ,   4.84628752E-02
   3650.00000     ,   2953.52490     ,   5.02938405E-02
   3750.00000     ,   2953.52490     ,   5.30810058E-02
   3850.00000     ,   2953.52490     ,  0.117282256    
   3950.00000     ,   2953.52490     ,   5.70988692E-02
   4050.00000     ,   2953.52490     ,  0.107332230    
   4150.00000     ,   2953.52490     ,   5.87399378E-02
   4250.00000     ,   2953.52490     ,   9.62774977E-02
   4350.00000     ,   2953.52490     ,   6.02011532E-02
   4450.00000     ,   2953.52490     ,   5.93359061E-02
   4550.00000     ,   2953.52490     ,  0.108655848    
   4650.00000     ,   2953.52490     ,   8.15557763E-02
   4750.00000     ,   2953.52490     ,   5.66502959E-02
   4850.00000     ,   2953.52490     ,  0.158067286    
   4950.00000     ,   2953.52490     ,   7.53208026E-02
   5050.00000     ,   2953.52490     ,   5.01949005E-02
   5150.00000     ,   2953.52490     ,  0.160593882    
   5250.00000     ,   2953.52490     ,   4.48048636E-02
   5350.00000     ,   2953.52490     ,   5.27635142E-02
   5450.00000     ,   2953.52490     ,   3.89942154E-02
   5550.00000     ,   2953.52490     ,  0.128566578    
   5650.00000     ,   2953.52490     ,  0.303852022    
   5750.00000     ,   2953.52490     ,  0.179857090    
   5850.00000     ,   2953.52490     ,   2.64734831E-02
   5950.00000     ,   2953.52490     ,   2.34715398E-02
   6050.00000     ,   2953.52490     ,   2.05555037E-02
   6150.00000     ,   2953.52490     ,   1.78758223E-02
   6250.00000     ,   2953.52490     ,   1.48942340E-02
   6350.00000     ,   2953.52490     ,  0.257449299    
   6450.00000     ,   2953.52490     ,  0.164600715    
   6550.00000     ,   2953.52490     ,  0.191799045    
   6650.00000     ,   2953.52490     ,  0.145611018    
   6750.00000     ,   2953.52490     ,   2.35450035E-03
   6850.00000     ,   2953.52490     ,   8.85546058E-02
   6950.00000     ,   2953.52490     ,  0.115380548    
   7050.00000     ,   2953.52490     ,   6.24332344E-04
   7150.00000     ,   2953.52490     ,   3.38749960E-02
   7250.00000     ,   2953.52490     ,   3.34196771E-03
   7350.00000     ,   2953.52490     ,   5.01459697E-04
   7450.00000     ,   2953.52490     ,   5.07590070E-04
   7550.00000     ,   2953.52490     ,   2.78209634E-02
   7650.00000     ,   2953.52490     ,   1.71773471E-02
   7750.00000     ,   2953.52490     ,   9.85190719E-02
   7850.00000     ,   2953.52490     ,   4.10581328E-04
   7950.00000     ,   2953.52490     ,   4.55802889E-04
   8050.00000     ,   2953.52490     ,   6.29411486E-04
   8150.00000     ,   2953.52490     ,   9.68158653E-04
   8250.00000     ,   2953.52490     ,   1.40591804E-03
   8350.00000     ,   2953.52490     ,  0.134568721    
   8450.00000     ,   2953.52490     ,   2.09747348E-03
   8550.00000     ,   2953.52490     ,  0.123629473    
   8650.00000     ,   2953.52490     ,   8.02446455E-02
   8750.00000     ,   2953.52490     ,   3.56092164E-03
   8850.00000     ,   2953.52490     ,   3.74050415E-03
   8950.00000     ,   2953.52490     ,   8.58242363E-02
   9050.00000     ,   2953.52490     ,   4.10016114E-03
   9150.00000     ,   2953.52490     ,   4.21376666E-03
   9250.00000     ,   2953.52490     ,   4.28392505E-03
   9350.00000     ,   2953.52490     ,   3.83620895E-03
   9450.00000     ,   2953.52490     ,   3.65819782E-03
   9550.00000     ,   2953.52490     ,   3.41964141E-03
   9650.00000     ,   2953.52490     ,   2.98444903E-03
   9750.00000     ,   2953.52490     ,  0.129337892    
   9850.00000     ,   2953.52490     ,   3.34170535E-02
   9950.00000     ,   2953.52490     ,   1.22679409E-03
   10050.0000     ,   2953.52490     ,   4.76102121E-02
   10150.0000     ,   2953.52490     ,   6.57159311E-04
   10250.0000     ,   2953.52490     ,   6.64821244E-04
   10350.0000     ,   2953.52490     ,   6.59249490E-04
   10450.0000     ,   2953.52490     ,   6.69444795E-04
   10550.0000     ,   2953.52490     ,   6.59402634E-04
   10650.0000     ,   2953.52490     ,   6.49084628E-04
   10750.0000     ,   2953.52490     ,   3.19780633E-02
   10850.0000     ,   2953.52490     ,  0.105338678    
   10950.0000     ,   2953.52490     ,  0.138626397    
   11050.0000     ,   2953.52490     ,   6.04160596E-04
   11150.0000     ,   2953.52490     ,   5.77607483E-04
   11250.0000     ,   2953.52490     ,   5.62076690E-04
   11350.0000     ,   2953.52490     ,   3.70553322E-02
   11450.0000     ,   2953.52490     ,   5.21771086E-04
   11550.0000     ,   2953.52490     ,   4.96086315E-04
   11650.0000     ,   2953.52490     ,   4.57413495E-04
   11750.0000     ,   2953.52490     ,   4.40692791E-04
   11850.0000     ,   2953.52490     ,   4.11967223E-04
   11950.0000     ,   2953.52490     ,   3.75869102E-04
   12050.0000     ,   2953.52490     ,   3.50109825E-04
   12150.0000     ,   2953.52490     ,   3.27732763E-04
   12250.0000     ,   2953.52490     ,   1.03086699E-03
   12350.0000     ,   2953.52490     ,   2.72783916E-04
   12450.0000     ,   2953.52490     ,   6.21696636E-02
   12550.0000     ,   2953.52490     ,   7.21363723E-02
   12650.0000     ,   2953.52490     ,   6.62065446E-02
   12750.0000     ,   2953.52490     ,   1.42298406E-04
   12850.0000     ,   2953.52490     ,   1.20433462E-04
   12950.0000     ,   2953.52490     ,   1.86874982E-04
   13050.0000     ,   2953.52490     ,   1.98641239E-04
   13150.0000     ,   2953.52490     ,   4.30544578E-02
   13250.0000     ,   2953.52490     ,   3.03826062E-04
   13350.0000     ,   2953.52490     ,   2.11375002E-02
   13450.0000     ,   2953.52490     ,   2.78666802E-03
   13550.0000     ,   2953.52490     ,   2.55855732E-02
   13650.0000     ,   2953.52490     ,   5.58523946E-02
   13750.0000     ,   2953.52490     ,   7.39702955E-03
   13850.0000     ,   2953.52490     ,   9.57209244E-03
   13950.0000     ,   2953.52490     ,   1.13162287E-02
   14050.0000     ,   2953.52490     ,   1.30085666E-02
   14150.0000     ,   2953.52490     ,  0.118453383    
   14250.0000     ,   2953.52490     ,   8.20403770E-02
   14350.0000     ,   2953.52490     ,   1.92178134E-02
   14450.0000     ,   2953.52490     ,   2.71921288E-02
   14550.0000     ,   2953.52490     ,   2.20298525E-02
   14650.0000     ,   2953.52490     ,   2.39790119E-02
   14750.0000     ,   2953.52490     ,  0.106270812    
   14850.0000     ,   2953.52490     ,   6.60455301E-02
   14950.0000     ,   2953.52490     ,   2.84931809E-02
   50.0000000     ,   3053.47510     ,   4.00463492E-03
   150.000000     ,   3053.47510     ,   6.64316937E-02
   250.000000     ,   3053.47510     ,   2.92945607E-03
   350.000000     ,   3053.47510     ,  0.186708316    
   450.000000     ,   3053.47510     ,   2.33099260E-03
   550.000000     ,   3053.47510     ,   3.20925144E-03
   650.000000     ,   3053.47510     ,   1.84120703E-03
   750.000000     ,   3053.47510     ,   1.87927880E-03
   850.000000     ,   3053.47510     ,   6.97764680E-02
   950.000000     ,   3053.47510     ,   6.19189478E-02
   1050.00000     ,   3053.47510     ,  0.134716749    
   1150.00000     ,   3053.47510     ,   1.12552813E-03
   1250.00000     ,   3053.47510     ,   9.66105203E-04
   1350.00000     ,   3053.47510     ,   6.66881427E-02
   1450.00000     ,   3053.47510     ,  0.133746013    
   1550.00000     ,   3053.47510     ,   8.99799317E-02
   1650.00000     ,   3053.47510     ,  0.206802562    
   1750.00000     ,   3053.47510     ,   6.89935638E-04
   1850.00000     ,   3053.47510     ,   3.85957733E-02
   1950.00000     ,   3053.47510     ,  0.130327240    
   2050.00000     ,   3053.47510     ,  0.165070444    
   2150.00000     ,   3053.47510     ,  0.662291527    
   2250.00000     ,   3053.47510     ,  0.473908126    
   2350.00000     ,   3053.47510     ,  0.422407240    
   2450.00000     ,   3053.47510     ,  0.614697576    
   2550.00000     ,   3053.47510     ,  0.587716818    
   2650.00000     ,   3053.47510     ,  0.617595971    
   2750.00000     ,   3053.47510     ,  0.523640752    
   2850.00000     ,   3053.47510     ,  0.856643498    
   2950.00000     ,   3053.47510     ,  0.699218094    
   3050.00000     ,   3053.47510     ,  0.750564158    
   3150.00000     ,   3053.47510     ,  0.551793456    
   3250.00000     ,   3053.47510     ,   3.96801233E-02
   3350.00000     ,   3053.47510     ,  0.138966098    
   3450.00000     ,   3053.47510     ,   6.76939413E-02
   3550.00000     ,   3053.47510     ,  0.321962357    
   3650.00000     ,   3053.47510     ,   5.11396974E-02
   3750.00000     ,   3053.47510     ,   5.32548539E-02
   3850.00000     ,   3053.47510     ,   5.50179295E-02
   3950.00000     ,   3053.47510     ,   5.66342175E-02
   4050.00000     ,   3053.47510     ,   5.82273491E-02
   4150.00000     ,   3053.47510     ,   5.94070926E-02
   4250.00000     ,   3053.47510     ,   5.94276190E-02
   4350.00000     ,   3053.47510     ,  0.356383055    
   4450.00000     ,   3053.47510     ,   7.10171461E-02
   4550.00000     ,   3053.47510     ,   5.86676225E-02
   4650.00000     ,   3053.47510     ,   5.81078529E-02
   4750.00000     ,   3053.47510     ,  0.118332170    
   4850.00000     ,   3053.47510     ,  0.157157347    
   4950.00000     ,   3053.47510     ,   5.25452420E-02
   5050.00000     ,   3053.47510     ,  0.343614787    
   5150.00000     ,   3053.47510     ,  0.120392770    
   5250.00000     ,   3053.47510     ,  0.103642382    
   5350.00000     ,   3053.47510     ,  0.124976262    
   5450.00000     ,   3053.47510     ,  0.213494837    
   5550.00000     ,   3053.47510     ,   3.66038084E-02
   5650.00000     ,   3053.47510     ,   4.40525599E-02
   5750.00000     ,   3053.47510     ,   9.68296751E-02
   5850.00000     ,   3053.47510     ,  0.188226655    
   5950.00000     ,   3053.47510     ,   2.43838020E-02
   6050.00000     ,   3053.47510     ,  0.152937472    
   6150.00000     ,   3053.47510     ,   1.84454527E-02
   6250.00000     ,   3053.47510     ,   3.61127518E-02
   6350.00000     ,   3053.47510     ,   1.29172457E-02
   6450.00000     ,   3053.47510     ,   1.04704443E-02
   6550.00000     ,   3053.47510     ,   5.79789802E-02
   6650.00000     ,   3053.47510     ,   5.43284975E-03
   6750.00000     ,   3053.47510     ,   8.31415206E-02
   6850.00000     ,   3053.47510     ,  0.189405441    
   6950.00000     ,   3053.47510     ,  0.184409142    
   7050.00000     ,   3053.47510     ,   8.47925320E-02
   7150.00000     ,   3053.47510     ,   3.44289355E-02
   7250.00000     ,   3053.47510     ,   4.51903150E-04
   7350.00000     ,   3053.47510     ,   8.77134204E-02
   7450.00000     ,   3053.47510     ,   4.44622041E-04
   7550.00000     ,   3053.47510     ,   9.06020217E-03
   7650.00000     ,   3053.47510     ,  0.109647825    
   7750.00000     ,   3053.47510     ,   4.47364673E-02
   7850.00000     ,   3053.47510     ,   1.52530912E-02
   7950.00000     ,   3053.47510     ,   4.09034925E-04
   8050.00000     ,   3053.47510     ,   3.92014685E-04
   8150.00000     ,   3053.47510     ,  0.153356776    
   8250.00000     ,   3053.47510     ,   9.35537624E-04
   8350.00000     ,   3053.47510     ,   4.76944856E-02
   8450.00000     ,   3053.47510     ,   1.90098875E-03
   8550.00000     ,   3053.47510     ,   2.20781704E-03
   8650.00000     ,   3053.47510     ,  0.171139047    
   8750.00000     ,   3053.47510     ,   3.23657366E-03
   8850.00000     ,   3053.47510     ,   3.31145432E-03
   8950.00000     ,   3053.47510     ,   5.06768338E-02
   9050.00000     ,   3053.47510     ,   3.39313457E-03
   9150.00000     ,   3053.47510     ,   8.19358304E-02
   9250.00000     ,   3053.47510     ,   3.64998588E-03
   9350.00000     ,   3053.47510     ,   3.48904589E-03
   9450.00000     ,   3053.47510     ,   3.11309332E-03
   9550.00000     ,   3053.47510     ,   6.07833043E-02
   9650.00000     ,   3053.47510     ,   2.49372819E-03
   9750.00000     ,   3053.47510     ,   2.01907987E-03
   9850.00000     ,   3053.47510     ,   1.53588550E-03
   9950.00000     ,   3053.47510     ,  0.108994134    
   10050.0000     ,   3053.47510     ,   6.65147032E-04
   10150.0000     ,   3053.47510     ,   6.69769244E-04
   10250.0000     ,   3053.47510     ,   2.76856683E-02
   10350.0000     ,   3053.47510     ,   9.62455105E-03
   10450.0000     ,   3053.47510     ,   6.58268982E-04
   10550.0000     ,   3053.47510     ,   6.61995437E-04
   10650.0000     ,   3053.47510     ,   1.54190240E-02
   10750.0000     ,   3053.47510     ,   6.39992068E-04
   10850.0000     ,   3053.47510     ,   6.35157456E-04
   10950.0000     ,   3053.47510     ,   2.97668986E-02
   11050.0000     ,   3053.47510     ,   6.03017805E-04
   11150.0000     ,   3053.47510     ,   5.86989045E-04
   11250.0000     ,   3053.47510     ,   5.64715709E-04
   11350.0000     ,   3053.47510     ,   4.13479423E-03
   11450.0000     ,   3053.47510     ,   5.19473455E-04
   11550.0000     ,   3053.47510     ,   5.05831558E-04
   11650.0000     ,   3053.47510     ,   2.95402873E-02
   11750.0000     ,   3053.47510     ,   6.78211600E-02
   11850.0000     ,   3053.47510     ,   4.19428485E-04
   11950.0000     ,   3053.47510     ,   3.92866496E-04
   12050.0000     ,   3053.47510     ,   3.65272106E-04
   12150.0000     ,   3053.47510     ,   3.36504616E-02
   12250.0000     ,   3053.47510     ,   2.96961254E-04
   12350.0000     ,   3053.47510     ,   2.58512358E-04
   12450.0000     ,   3053.47510     ,   6.95877373E-02
   12550.0000     ,   3053.47510     ,   2.22935751E-02
   12650.0000     ,   3053.47510     ,   1.79171329E-04
   12750.0000     ,   3053.47510     ,   1.74521580E-02
   12850.0000     ,   3053.47510     ,   1.16287127E-04
